Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
10:03:14:58.509,61,0.9254778624,0.3177417517,0.0148687614,0.0,0.0,0.030667215600000002,0.0,0.9254871606999999,0.31714791059999997,0.0908401385,0.0,0.0,0.030656736299999997,0.0,0.0692899525,0.0,0.0417203717,0.1834100485,0.1245651767,0.4212174714,0.16587205230000002,0.0,0.025338539900000002,0.0,0.0,0.0993063077,0.08581932630000001,0.0783921629,0.0768784434,0.2267765999,0.26003429289999996,0.066225037,0.0324460678,0.1166809499,0.0729297027,0.12404796480000001,0.1229625866,0.1807812303,0.19243979449999998,0.1414340585,0.1511632949,0.0498553813,0.053155679299999994,0.24267485739999997,0.0,0.0,0.0350317024,0.086664252,0.0966447815,0.3026919365,0.3021030128,2.597e-07,-0.1137444302,0.3324410319,0.074057743,-0.0544519313,0.19402590390000002,-0.0106939944,0.008912248499999999,0.1941052079,0.0017519470999999998
10:03:14:59.511,61,0.9261233806999999,0.3176301122,0.0177793019,0.0,0.0,0.029955156099999998,0.0,0.9261330366,0.3170704246,0.08805742859999999,0.0,0.0,0.0299447402,0.0,0.0660726354,0.0,0.042141016600000004,0.1615926027,0.12406308949999999,0.3930746913,0.1622583121,0.0,0.025588424900000004,0.0,0.0,0.0969711244,0.0840653032,0.0770664662,0.07578262690000001,0.2236559987,0.2579262853,0.0664528459,0.031975902599999995,0.1173240915,0.0727022812,0.1237567589,0.1225164533,0.1719436496,0.18191947039999998,0.1267416179,0.13359940050000002,0.0482359938,0.0513827391,0.2544438243,0.0,0.0,0.034973342000000004,0.0865757018,0.0963721946,0.2991807759,0.2977161705,2.204e-07,-0.1093063727,0.3277056813,0.073004961,-0.0527844541,0.19396090510000003,-0.0103632845,0.0106569519,0.19404035809999998,0.0020941857
10:03:15:00.513,61,0.9268240333,0.3143849969,0.020624715800000002,0.0,0.0,0.0292070732,0.0,0.9268341064,0.313862592,0.0853637755,0.0,0.0,0.029196822999999997,0.0,0.062988162,0.0,0.042383320599999996,0.1498925388,0.1235771701,0.37164896729999997,0.1598239988,0.0,0.0257204529,0.0,0.0,0.095020324,0.0827160925,0.0761821419,0.07497264440000001,0.2221460044,0.2569033206,0.0668723062,0.0315039456,0.1189017966,0.0724496469,0.12357877939999999,0.12219010289999999,0.1638849527,0.1733119786,0.1191828549,0.1255707443,0.0456471145,0.0484888554,0.2592316866,0.0,0.0,0.034918304500000004,0.08639252189999999,0.0959839821,0.2975187898,0.2960396409,1.761e-07,-0.1059476882,0.3244143426,0.0720901936,-0.0511894263,0.1919823736,-0.009945339499999999,0.012367286699999999,0.19206172230000002,0.0024048604999999997
10:03:15:01.514,61,0.9273827672,0.3161725402,0.0197765827,0.0,0.0,0.0284477584,0.0,0.9273937941,0.31563881039999997,0.0861128867,0.0,0.0,0.028437629300000003,0.0,0.056853800999999995,0.0,0.0422370397,0.1255730689,0.1234528124,0.3241628706,0.1606499702,0.0,0.0257899854,0.0,0.0,0.08949540560000001,0.0765848681,0.0732790157,0.0720891654,0.2165184915,0.24885445829999997,0.0692250207,0.031106773799999998,0.1274164319,0.0722240284,0.12401007859999999,0.1224810183,0.14078320560000002,0.1496618539,0.10183893140000001,0.1067451313,0.0429955907,0.0456047095,0.26157563920000004,0.0,0.0,0.035089504,0.0860315859,0.0952384174,0.2966642976,0.2953761816,1.26e-07,-0.10212350640000001,0.32175859809999996,0.0708165467,-0.0516277142,0.1930732876,-0.0100888414,0.0118561927,0.1931526065,0.0023189066
10:03:15:02.516,61,0.9274743199,0.3170105219,0.0186709184,0.0,0.0,0.0278648939,0.0,0.927486062,0.3164643049,0.0870174468,0.0,0.0,0.0278549213,0.0,0.0493395589,0.0,0.0359083377,0.1006470621,0.1175905392,0.19295558329999998,0.16076120730000001,0.0,0.025855861600000002,0.0,0.0,0.0751229301,0.0575301833,0.0677785054,0.06703414769999999,0.1690918952,0.19368301329999998,0.0840084404,0.0308811981,0.1314782351,0.0718709901,0.1332151294,0.1311850101,0.10022287070000001,0.1043800339,0.06362771240000001,0.0640423447,0.0417153612,0.04427633809999999,0.26269790530000003,0.0,0.0,0.0354762152,0.0854480192,0.09329702710000001,0.292857945,0.2936814129,1.368e-07,-0.09929949789999999,0.3205014169,0.0695876628,-0.0521648563,0.1935836971,-0.0102213351,0.0111922203,0.19366300109999998,0.0021949804
10:03:15:03.517,61,0.9272854328,0.32029038670000004,0.0179440882,0.0,0.0,0.0273662042,0.0,0.9272972345,0.3197334111,0.0875441507,0.0,0.0,0.0273565762,0.0,0.043589364699999994,0.0,0.0282910131,0.0837648809,0.0961124003,0.1379997879,0.1561735123,0.0,0.025610545699999997,0.0,0.0,0.0583244935,0.042081438,0.0628536269,0.0624662414,0.1540158093,0.1735648066,0.0916578323,0.0306249019,0.1334948093,0.0715541765,0.14448769390000002,0.1427306235,0.0876524746,0.090585649,0.0519651063,0.0511842817,0.0413637497,0.0439762846,0.2636936307,0.0,0.0,0.0359115787,0.0847914219,0.09189051390000001,0.2827636302,0.2858790457,2.015e-07,-0.0978129879,0.3184810877,0.06908213349999999,-0.052459951500000004,0.195586592,-0.0103881918,0.0107522747,0.1956657171,0.0021310737
10:03:15:04.519,61,0.9268346429000001,0.3288747668,0.0164499562,0.0,0.0,0.026973038900000003,0.0,0.9268475771,0.3282910585,0.0887569264,0.0,0.0,0.0269637518,0.0,0.0410050973,0.0,0.023686930499999998,0.0759543031,0.0877834707,0.11385910210000001,0.1540717781,0.0,0.0251532439,0.0,0.0,0.050344262300000005,0.0362437591,0.059980828300000004,0.059518821500000006,0.14476595820000002,0.1615265757,0.1000389457,0.0305146798,0.135591194,0.0714308992,0.1624170393,0.1616674364,0.0812294558,0.0835341215,0.045909091799999996,0.044572748200000005,0.0415075757,0.0442105271,0.2653620541,0.0,0.0,0.0370908715,0.0843422636,0.0910966843,0.2774013281,0.28105029460000003,2.813e-07,-0.09649631380000001,0.3157374859,0.0688834339,-0.0531308874,0.20082886519999998,-0.0108105121,0.0098465988,0.200908035,0.0020052798000000003
10:03:15:05.520,61,0.9262829423000001,0.3410516083,0.0127444752,0.0,0.0,0.026750644700000003,0.0,0.9262968898,0.34040781859999997,0.09209433939999999,0.0,0.0,0.026741761699999998,0.0,0.0394437611,0.0,0.0194919221,0.07003845269999999,0.07952114190000001,0.1012223065,0.1520999223,0.0,0.0247438438,0.0,0.0,0.047211479400000006,0.0336822942,0.0572925247,0.056949820400000004,0.13833223279999998,0.1535114646,0.107711181,0.0304442998,0.1419789344,0.0717620999,0.1827597618,0.1826457083,0.0778344721,0.0798074827,0.0427733511,0.041240491000000004,0.053464904400000006,0.0576763488,0.2738628983,0.0,0.0,0.0392720923,0.08410343529999999,0.0907253027,0.2749142945,0.2789061069,4.0759999999999997e-07,-0.0965458155,0.3145201206,0.06884674730000001,-0.055044084800000004,0.20826336739999998,-0.0116259372,0.00761681,0.208342731,0.0016102566
10:03:15:06.522,61,0.9257606864,0.34971717,0.0093258796,0.0,0.0,0.0266043283,0.0,0.9257746935,0.3490171731,0.09536232050000001,0.0,0.0,0.026595952000000003,0.0,0.0384691469,0.0,0.016735736299999998,0.0669711754,0.0755500048,0.09487661720000001,0.1486147642,0.0,0.0243036617,0.0,0.0,0.0458891802,0.0324950293,0.0558537319,0.055565100199999995,0.135272339,0.1496911645,0.1125000864,0.0304083377,0.14596669380000002,0.0722946972,0.1910493672,0.1910616755,0.0762387216,0.0780288279,0.041212085600000004,0.039670866,0.0570535585,0.061655305300000005,0.28245988489999996,0.0,0.0,0.0404095016,0.08404427019999999,0.09068163480000001,0.2732748091,0.27740454670000003,4.779e-07,-0.09737768769999999,0.3133999109,0.0690763742,-0.056933131100000006,0.2135538459,-0.0123392548,0.0055673528000000005,0.213633433,0.0012077963
10:03:15:07.524,61,0.9251424074,0.35950911049999995,0.0053874006999999995,0.0,0.0,0.0265449844,0.0,0.9251559376999999,0.3587423861,0.0991570503,0.0,0.0,0.026537161299999997,0.0,0.0379288346,0.0,0.0151929427,0.0651156306,0.0732392892,0.0917244852,0.1464005411,0.0,0.0239355713,0.0,0.0,0.048421483499999994,0.0327793844,0.054902155,0.0546724908,0.1337200254,0.14778828619999998,0.1191592813,0.0304521695,0.1538188457,0.0751984492,0.1992032528,0.19894811510000002,0.0755788386,0.0772641301,0.040476322200000005,0.0390336253,0.0578145646,0.0625626743,0.2881223559,0.0,0.0,0.041295990299999995,0.084265992,0.0910041109,0.2721200883,0.2756455839,4.667e-07,-0.0985662714,0.3151314557,0.0683413446,-0.0591212548,0.21953308579999997,-0.013183233300000001,0.0032119339,0.2196127772,0.0007169437
