Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:19:47:26.526,61,0.3881836832,0.3015148938,0.1001034752,0.0000000000,0.0000000000,0.0754991621,0.0000000000,0.3880689740,0.3020089269,0.0227664616,0.0000000000,0.0000000000,0.0753546730,0.0000000000,0.0173210949,0.0000000000,0.0307647325,0.1434987336,0.0977968276,0.2407490462,0.1977288872,0.0000000000,0.0135572301,0.0000000000,0.0000000000,0.0175248813,0.0071841488,0.0196646918,0.0211967062,0.0874099359,0.1055502445,0.0274768695,0.0167121291,0.1019790173,0.0592045486,0.0392787121,0.0365735590,0.1088635996,0.1080214679,0.0732322335,0.0757833123,0.0571548752,0.0552830175,0.0496369973,0.0000000000,0.0000000000,0.0209979638,0.0817116722,0.0715840459,0.0734973326,0.0806787759,0.0000000025,0.0021575037,-0.0114634754,0.0076626767,-0.0136712259,0.1845041811,-0.0025513312,0.0601141825,0.1845220923,0.0112128006
23:19:47:27.526,61,0.5839518905,0.4053856730,0.0877966061,0.0000000000,0.0000000000,0.1032945439,0.0000000000,0.5805734396,0.4058324397,0.0339161120,0.0000000000,0.0000000000,0.1028030887,0.0000000000,0.0195383467,0.0000000000,0.0350293070,0.1586922109,0.0936234966,0.2648356855,0.1711495519,0.0000000000,0.0139979264,0.0000000000,0.0000000000,0.0153089045,0.0060397289,0.0216655228,0.0234410465,0.0912388340,0.1099763066,0.0273394994,0.0169966035,0.0926819295,0.0596159175,0.0403529443,0.0371743329,0.1454887688,0.1497085690,0.0901675001,0.0928782076,0.0740180463,0.0706847310,0.0525999442,0.0000000000,0.0000000000,0.0208101626,0.0914415792,0.0789670646,0.0851358175,0.0881797150,0.0000000019,0.0001070738,-0.0072072521,0.0077870367,-0.0200846847,0.2479600161,-0.0050844550,0.0519943312,0.2479781508,0.0131577225
23:19:47:28.526,61,0.7264193296,0.4342190921,0.0831586048,0.0000000000,0.0000000000,0.1201377884,0.0000000000,0.7190945745,0.4346168935,0.0372871310,0.0000000000,0.0000000000,0.1197222695,0.0000000000,0.0246153101,0.0000000000,0.0410840027,0.2076352686,0.0923682973,0.2778679729,0.1645293534,0.0000000000,0.0143859889,0.0000000000,0.0000000000,0.0124014691,0.0026561404,0.0239570178,0.0260627661,0.0932733342,0.1122593507,0.0270564891,0.0173472743,0.0796763077,0.0594722219,0.0415980145,0.0377941839,0.1894082129,0.2060321271,0.1013868451,0.1058752686,0.0886442363,0.0863908976,0.0541372634,0.0000000000,0.0000000000,0.0205210391,0.0961491987,0.0830787718,0.0942964628,0.0964788049,0.0000000004,-0.0025295811,-0.0023131566,0.0089163538,-0.0219792444,0.2655580938,-0.0059774024,0.0490206815,0.2655760944,0.0133275539
23:19:47:29.526,61,0.8154118657,0.3862165213,0.0865680277,0.0000000000,0.0000000000,0.1268865317,0.0000000000,0.8155692220,0.3866312802,0.0332586989,0.0000000000,0.0000000000,0.1264858097,0.0000000000,0.0305189621,0.0000000000,0.0444969386,0.2322977930,0.0882959664,0.2624221444,0.1369034052,0.0000000000,0.0142497020,0.0000000000,0.0023053735,0.0100852894,0.0000000000,0.0260895733,0.0281038117,0.0981433019,0.1146355271,0.0267212335,0.0175466370,0.0705465898,0.0585684143,0.0422772989,0.0381389111,0.2064578235,0.2245711088,0.1148656681,0.1192445233,0.0946225747,0.0926109627,0.0551578030,0.0000000000,0.0000000000,0.0200853776,0.0986233205,0.0864164978,0.0988047495,0.1019688696,0.0000000001,-0.0064906706,0.0032302761,0.0094056921,-0.0197524987,0.2362265885,-0.0047544958,0.0514151901,0.2362443954,0.0123715987
23:19:48:00.526,61,0.8529740572,0.3335210383,0.0844483972,0.0000000000,0.0000000000,0.1299959272,0.0000000000,0.8542851210,0.3338496089,0.0351081453,0.0000000000,0.0000000000,0.1296172887,0.0000000000,0.0347475745,0.0000000000,0.0468956009,0.2565156817,0.0867235288,0.2598522604,0.1287169755,0.0000000000,0.0139550716,0.0000000000,0.0046468517,0.0086833937,0.0000000000,0.0277015399,0.0294696745,0.1082415804,0.1222268343,0.0263469387,0.0176542457,0.0662369803,0.0577358380,0.0427366719,0.0383582674,0.2148462981,0.2339203805,0.1219606176,0.1260245442,0.1044325307,0.1034829170,0.0559810475,0.0000000000,0.0000000000,0.0195938628,0.1002674848,0.0926027372,0.1019360721,0.1065318137,0.0000000000,-0.0095071224,0.0103118299,0.0108001726,-0.0210018437,0.2039827406,-0.0043440913,0.0505187325,0.2040003240,0.0104463957
23:19:48:01.527,61,0.8717522025,0.3211231232,0.0836208463,0.0000000000,0.0000000000,0.1313315034,0.0000000000,0.8725916147,0.3214288950,0.0356670991,0.0000000000,0.0000000000,0.1309776902,0.0000000000,0.0403362252,0.0000000000,0.0490389168,0.2706218362,0.0850319862,0.2619963884,0.1244850680,0.0000000000,0.0134925796,0.0000000000,0.0073610405,0.0071836812,0.0000000000,0.0287579745,0.0304315500,0.1142037883,0.1274894625,0.0259456038,0.0177006647,0.0638127401,0.0570801832,0.0431557819,0.0385962054,0.2300823927,0.2427226603,0.1399358213,0.1435230523,0.1208470613,0.1205497533,0.0565424338,0.0000000000,0.0000000000,0.0190862436,0.1014253795,0.0975148976,0.1050150990,0.1116080582,0.0000000000,-0.0124236187,0.0168549139,0.0126055731,-0.0213690791,0.1963951886,-0.0042512389,0.0501005910,0.1964125931,0.0099644121
23:19:48:02.527,61,0.8814668655,0.2858670652,0.0903799981,0.0000000000,0.0000000000,0.1307121366,0.0000000000,0.8822701573,0.2862234414,0.0285737831,0.0000000000,0.0000000000,0.1304412186,0.0000000000,0.0494266413,0.0000000000,0.0502293557,0.2963582575,0.0841926187,0.2621191144,0.1220321357,0.0000000000,0.0130337942,0.0000000000,0.0085278768,0.0065616472,0.0000000000,0.0295975506,0.0312202442,0.1237100735,0.1368938684,0.0255511124,0.0177437272,0.0618251041,0.0557131395,0.0435203835,0.0388176925,0.2528766692,0.2629848123,0.1456066817,0.1490331441,0.1354792416,0.1353421956,0.0570353083,0.0000000000,0.0000000000,0.0186129212,0.1020758823,0.0997797623,0.1066517308,0.1146696359,0.0000000000,-0.0150656318,0.0239914935,0.0143409865,-0.0171885863,0.1748700440,-0.0030366278,0.0543695055,0.1748873591,0.0096016545
23:19:48:03.527,61,0.8862657547,0.2741155326,0.0795968026,0.0000000000,0.0000000000,0.1292099357,0.0000000000,0.8869725466,0.2743274570,0.0394610167,0.0000000000,0.0000000000,0.1290173084,0.0000000000,0.0541074127,0.0000000000,0.0526325479,0.3237514794,0.0837430432,0.2614528239,0.1203403249,0.0000000000,0.0126913805,0.0000000000,0.0092153577,0.0059699453,0.0000000000,0.0303908028,0.0319581777,0.1360664219,0.1545792222,0.0251306668,0.0177222639,0.0602725148,0.0545078479,0.0437157303,0.0388795584,0.2630527616,0.2759304941,0.1489435434,0.1521964669,0.1481796503,0.1480546147,0.0574108660,0.0000000000,0.0000000000,0.0181095339,0.1025516838,0.1012064889,0.1106148660,0.1186255142,0.0000000000,-0.0165330935,0.0313652158,0.0175245591,-0.0237676259,0.1676248908,-0.0040213848,0.0479423255,0.1676421165,0.0081100147
23:19:48:04.527,61,0.8888223171,0.2643157840,0.0777475089,0.0000000000,0.0000000000,0.1265134215,0.0000000000,0.8894312978,0.2644976974,0.0414140113,0.0000000000,0.0000000000,0.1263905764,0.0000000000,0.0676398575,0.0000000000,0.0546858460,0.3817175925,0.0836372823,0.2561417818,0.1143421456,0.0000000000,0.0123565542,0.0000000000,0.0100288168,0.0047407448,0.0000000000,0.0318233408,0.0331252441,0.1801184565,0.2032180279,0.0247020889,0.0176274683,0.0592399798,0.0536378585,0.0439089015,0.0389561355,0.3122635186,0.3255459368,0.1618562490,0.1617611796,0.1865623295,0.1863766909,0.0577167086,0.0000000000,0.0000000000,0.0176163930,0.1031668559,0.1030607447,0.1303946972,0.1397564560,0.0000000000,-0.0197349656,0.0372599810,0.0217143390,-0.0249688160,0.1616232842,-0.0040706065,0.0468750671,0.1616404206,0.0076406454
23:19:48:05.527,61,0.8903594613,0.2518757284,0.0845138729,0.0000000000,0.0000000000,0.1252691299,0.0000000000,0.8908827901,0.2521250844,0.0340052694,0.0000000000,0.0000000000,0.1251759976,0.0000000000,0.0800248981,0.0000000000,0.0557769686,0.4080743790,0.0840026438,0.2542532384,0.1122788191,0.0000000000,0.0119533138,0.0000000000,0.0092211850,0.0038906487,0.0000000000,0.0335441269,0.0345487520,0.1968868077,0.2207485437,0.0243269634,0.0174966995,0.0587526038,0.0531733669,0.0442524403,0.0391964391,0.3290733695,0.3403613269,0.1768981963,0.1734667867,0.2687801123,0.2685309947,0.0579135977,0.0000000000,0.0000000000,0.0171018299,0.1076537073,0.1109764278,0.1516993046,0.1609577835,0.0000000000,-0.0219610613,0.0451052263,0.0253678355,-0.0205267202,0.1540471762,-0.0031871011,0.0510161743,0.1540641934,0.0079189437
