Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
10:08:37:50.382,61,0.5066507459,0.37769946460000003,0.0,0.0096527245,0.0,0.1275357753,0.0,0.5066959261999999,0.3765844107,0.11894799019999999,0.0,0.0,0.1275509447,0.0,0.09780037400000001,0.0,0.0331928991,0.37048497799999996,0.1924716085,0.5147402287,0.1415190101,0.0,0.0062793386,0.0,0.0,0.0935336128,0.1100872084,0.0464796126,0.0472699963,0.2279640585,0.24954320489999998,0.047547806100000006,0.041659172599999995,0.059094134699999995,0.0480967201,0.049298282699999994,0.049518376600000004,0.2929663062,0.2897430062,0.0957990661,0.09311062839999999,0.0,0.0,0.5449553728000001,0.20852106809999998,0.2077381164,0.017569895800000002,0.10506615039999999,0.1198668331,0.1225593239,0.10371615740000001,1.606e-07,-0.0744316652,0.2654286027,0.0782899782,-0.07074382900000001,0.2306296378,-0.0165958125,-0.0057402621,0.2307273597,-0.0013484411
10:08:37:51.383,61,0.5534427166,0.38051274420000003,0.0,0.0059061096999999995,0.0,0.1256295592,0.0,0.5545678139,0.3794524968,0.1148779169,0.0,0.0,0.1256437749,0.0,0.09893691539999999,0.0,0.034766487799999996,0.3711263835,0.1929906756,0.5104008317000001,0.14179876449999998,0.0,0.0056190128,0.0,0.0,0.0948912054,0.11159870029999999,0.0468901806,0.047465723,0.23185628649999998,0.2544800937,0.047524381399999996,0.0414213836,0.058928851,0.0476633012,0.0489784181,0.04919199269999999,0.2920524478,0.28831774,0.09565014390000001,0.0928278416,0.0,0.0,0.5708277225,0.2219591886,0.22106389699999998,0.017200490500000002,0.104885608,0.11937184630000001,0.123196438,0.1043489724,1.576e-07,-0.07256894559999999,0.2698385119,0.0774101317,-0.0682951957,0.2323459536,-0.016145996699999998,-0.0035108107,0.2324434817,-0.0008310852
10:08:37:52.385,61,0.5185570717,0.3819494247,0.0,0.0057736579000000005,0.0,0.12405814230000001,0.0,0.5187554359000001,0.380887419,0.1147738546,0.0,0.0,0.12407202269999999,0.0,0.1004632413,0.0,0.03657699,0.3718026578,0.19344055649999997,0.5092232822999999,0.1419760436,0.0,0.0050910162,0.0,0.0,0.1024844944,0.116564393,0.047228835499999997,0.047606803499999996,0.23382657769999998,0.2573911548,0.047529891100000006,0.0411805511,0.058815646900000004,0.047281906,0.0486477166,0.0488521308,0.2908945978,0.2873987257,0.0955855474,0.0927150026,0.0,0.0,0.5924220681,0.2373538166,0.2364345193,0.016860649,0.1046227887,0.1187433675,0.1237388626,0.1050503701,2.363e-07,-0.0701844022,0.2743026912,0.0765128434,-0.06821917,0.2332233936,-0.0161912143,-0.0034313621000000003,0.2333210409,-0.0008154586999999999
10:08:37:53.387,61,0.5046117306,0.3829075992,0.0,0.0043982365,0.0,0.1211005226,0.0,0.5046489835,0.3818608224,0.1135831922,0.0,0.0,0.1211132258,0.0,0.10208746789999999,0.0,0.0380700529,0.3766378164,0.19667455550000001,0.50910151,0.1424534023,0.0,0.0047118138,0.0,0.0,0.1088970676,0.12204296140000001,0.0475385524,0.0477329008,0.2349577844,0.2589351833,0.047583233600000004,0.040987834300000005,0.058841969800000005,0.0469909757,0.0482732207,0.048468526500000005,0.2854540944,0.28347167370000004,0.0956193358,0.0927663893,0.0,0.0,0.6108733416,0.2667274773,0.2658554018,0.0165252723,0.1043546572,0.11808209119999999,0.1250067651,0.10808569189999999,3.125e-07,-0.0676469058,0.2790338397,0.0748180971,-0.0675019771,0.2338078618,-0.016062928400000002,-0.0026135673,0.2339057922,-0.0006227262000000001
10:08:37:54.388,61,0.5033146143,0.3862102926,0.0,0.0018468760000000001,0.0,0.11853332820000001,0.0,0.5038232207,0.3851949275,0.111031644,0.0,0.0,0.1185444593,0.0,0.10306420919999999,0.0,0.039862331,0.3783908486,0.1979445964,0.5087243319,0.1429940611,0.0,0.0045843027,0.0,0.0,0.1115056202,0.12420025470000001,0.0477813371,0.047820739400000006,0.2355928272,0.2600052953,0.0476500019,0.040768735099999995,0.0589384399,0.046761304100000005,0.047960273899999996,0.0481552742,0.28135517239999996,0.2798891366,0.09567622099999999,0.09286248679999999,0.0,0.0,0.6268744468999999,0.2807503045,0.2797828615,0.016207831000000002,0.10406732560000001,0.1173916236,0.1260024607,0.1103052199,4.3740000000000004e-07,-0.06550616769999999,0.2843723297,0.0723421276,-0.0659536272,0.2358246148,-0.0158355646,-0.0010969404,0.2359226048,-0.0002637038
10:08:37:55.390,61,0.5523923039,0.3914673924,0.0031498086,0.0,0.0,0.116423443,0.0,0.5575128793999999,0.3905191422,0.10594572869999999,0.0,0.0,0.1164366081,0.0,0.10381218789999999,0.0,0.0412784629,0.3795884252,0.1986998469,0.508307457,0.1441971064,0.0,0.0046024853000000004,0.0,0.0,0.1132787094,0.1256735176,0.0478469133,0.047743395,0.23612552879999998,0.2608786225,0.047752764100000004,0.0404799879,0.059090923499999996,0.04656495150000001,0.04765478150000001,0.047872282599999996,0.2788288593,0.2763255537,0.0956409648,0.0928940102,0.0,0.0,0.6525454521,0.2965686321,0.295159936,0.0158950407,0.1035973951,0.11647746710000001,0.1266403198,0.1115272567,5.093999999999999e-07,-0.064394325,0.290009439,0.070139125,-0.06288331,0.2390362173,-0.0153130824,0.001869355,0.23913428190000002,0.0004557472
10:08:37:56.391,61,0.5648728609,0.3937707245,0.0038027726,0.0,0.0,0.1150019392,0.0,0.5712338686,0.392829895,0.1051801369,0.0,0.0,0.1150181293,0.0,0.1043699533,0.0,0.0422888733,0.38039177659999995,0.19900709390000001,0.5080713034000001,0.1450915933,0.0,0.0046951589,0.0,0.0,0.1157843098,0.1269922107,0.0477951691,0.047559116,0.2367328405,0.26175644989999997,0.0479167141,0.0401671231,0.0592849404,0.0464006066,0.0473861247,0.0476440452,0.2765934467,0.2725602686,0.0955462381,0.0929058492,0.0,0.0,0.6733546256999999,0.3083733916,0.30673384670000003,0.0155957686,0.10311287640000001,0.11573243890000001,0.1271513402,0.1125166789,5.460999999999999e-07,-0.063087441,0.29465404149999996,0.0677001178,-0.0624074228,0.2404434234,-0.0152903507,0.0022561015,0.2405414879,0.0005534002
10:08:37:57.393,61,0.5918863416,0.39859244229999996,0.0074378611,0.0,0.0,0.1144248098,0.0,0.5979729295,0.3977009952,0.10143238310000001,0.0,0.0,0.11444193119999999,0.0,0.10475260759999999,0.0,0.0430938117,0.3808505237,0.1992990673,0.507997036,0.1484403759,0.0,0.004776563,0.0,0.0,0.1175906435,0.1288892776,0.047670379299999996,0.0473013669,0.2372449487,0.26245063539999997,0.0481952205,0.0399248041,0.0595019944,0.046243485099999995,0.047247085700000004,0.047547102,0.273442924,0.2671679854,0.09528917070000001,0.0927318633,0.0,0.0,0.6886020303,0.3184344471,0.31681987640000003,0.0153390625,0.10288999970000001,0.11526049669999999,0.1277049631,0.11344551300000001,6.359e-07,-0.0617691129,0.2989787161,0.0659052953,-0.0601397604,0.2433906198,-0.0149233993,0.004409512,0.2434886843,0.0010953959
10:08:37:58.394,61,0.600220561,0.4016236663,0.012644501399999999,0.0,0.0,0.1140862331,0.0,0.6062873602000001,0.4008071721,0.09630825369999998,0.0,0.0,0.1141034365,0.0,0.10502631960000001,0.0,0.043750934299999995,0.3810374439,0.1991657764,0.5076988935,0.1494870335,0.0,0.004838231,0.0,0.0,0.1198033169,0.1304121614,0.04767123980000001,0.04717926309999999,0.23939189309999998,0.2657338977,0.0485515818,0.039733942599999995,0.0597293787,0.046103127300000005,0.0471452959,0.0474871919,0.27103158829999996,0.2640223801,0.0949277505,0.09247147289999999,0.0,0.0,0.7025901079000001,0.3387700617,0.33753407,0.0151091199,0.1027475893,0.1148573756,0.1282155663,0.1142615974,8.597e-07,-0.060873609,0.3021382689,0.06495042150000001,-0.0570748672,0.24524670839999999,-0.0142762484,0.0074927877000000006,0.2453449965,0.0018760937
10:08:37:59.396,61,0.6049336791,0.4025289714,0.0170309525,0.0,0.0,0.11420596390000001,0.0,0.6108472943,0.40177997950000005,0.0919177085,0.0,0.0,0.1142224967,0.0,0.10514152800000001,0.0,0.0444332734,0.3808737993,0.1974985451,0.5032420754,0.1498399228,0.0,0.0048636757,0.0,0.0,0.1209497675,0.131345734,0.0477090515,0.047102436399999996,0.2411035746,0.2689884305,0.0490034372,0.0395164937,0.0599908605,0.046008613,0.0471015424,0.0474665314,0.26840558649999996,0.2612456381,0.0944837779,0.0921357125,0.0,0.0,0.7183213234,0.3560420275,0.3549282253,0.014914916799999999,0.1026032418,0.1143961251,0.1284708083,0.1148145497,1.0715e-06,-0.0583752543,0.30437421800000003,0.06479049469999999,-0.0544649623,0.24580542739999997,-0.0136564923,0.0100906761,0.2459037453,0.0025325410999999997
