Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
10:15:44:52.214,61,0.9093825817,0.1851712912,0.0,0.0447855368,0.0,0.09028789400000001,0.0,0.9093321562000001,0.1842695177,0.1530419141,0.0,0.0,0.0902839676,0.0,0.0515857749,0.0,0.012938251699999999,0.1462298632,0.0993516296,0.35700029130000005,0.12294854220000001,0.0,0.0008860165,0.0,0.0,0.0274836048,0.05820147690000001,0.0349522196,0.0355371386,0.1608062983,0.1676670611,0.0341856331,0.029051814199999998,0.068401441,0.0501078106,0.07679469139999999,0.0737942904,0.2032206655,0.2126651704,0.11647982900000001,0.10992410779999999,0.0629973486,0.0634811148,0.22530317309999998,0.0,0.0,0.0145145385,0.1008045748,0.11799891289999999,0.1642262042,0.1477589756,2.762e-07,-0.1408181489,0.2440780401,-0.012432658999999999,-0.09289462119999999,0.1130533591,-0.0105314702,-0.027183053999999998,0.11315670609999999,-0.0030887503999999996
10:15:44:53.216,61,0.9099687934,0.16906335949999998,0.0,0.022846497599999998,0.0,0.08543850480000001,0.0,0.909920156,0.16836610440000002,0.1319752634,0.0,0.0,0.08543576300000001,0.0,0.0514062978,0.0,0.0136782993,0.154212594,0.0994494483,0.3545796275,0.1192546934,0.0,0.0006817621000000001,0.0,0.0,0.028890986,0.0575135238,0.0369844027,0.0373666435,0.1593258083,0.1660283059,0.0341241695,0.0287570227,0.0661174804,0.047721430700000005,0.07267358900000001,0.070058845,0.2021186799,0.21166031059999998,0.112173751,0.1060052365,0.0385911427,0.038962542999999995,0.2319026291,0.0,0.0,0.013991762900000001,0.10051062699999999,0.11791875210000001,0.1580847949,0.14409586789999998,2.362e-07,-0.1367164552,0.2502606511,-0.0135645233,-0.0801921859,0.10318177939999999,-0.0082947742,-0.013881767199999999,0.1032849252,-0.0014388501999999998
10:15:44:54.218,61,0.9105836153,0.1684004515,0.0,0.014047442,0.0,0.08201596139999999,0.0,0.9105371833,0.1677650511,0.12318716199999999,0.0,0.0,0.0820130259,0.0,0.0513164029,0.0,0.0147284735,0.1592209339,0.1037640125,0.3536521792,0.11866291609999999,0.0,0.0006004297,0.0,0.0,0.0305806138,0.0577177145,0.038172651099999996,0.0383659378,0.1589592248,0.167350322,0.035542853199999995,0.0285024364,0.0670714676,0.0466707088,0.07060877230000001,0.0681435391,0.2011598647,0.2108127773,0.1074833125,0.1021579877,0.0281060487,0.0284525864,0.2440523952,0.0,0.0,0.014100408200000001,0.10026420650000001,0.1177053526,0.15542326869999998,0.1423721462,1.368e-07,-0.1323230863,0.2587042451,-0.0149364704,-0.0748551935,0.1027706414,-0.0077127554,-0.0085357297,0.1028737426,-0.0008812025
10:15:44:55.219,61,0.9110246897,0.1673407853,0.0,0.006081488,0.0,0.0793941692,0.0,0.9109808803,0.16675964,0.1155056581,0.0,0.0,0.0793910921,0.0,0.051601026200000004,0.0,0.0163500905,0.1738882959,0.106921345,0.3535015285,0.11804397400000001,0.0,0.0006076823999999999,0.0,0.0,0.0342384055,0.061720673,0.0399247482,0.0399079323,0.1648418903,0.1785792112,0.036450319,0.0283543635,0.06714124980000001,0.0460409522,0.06826834379999999,0.0659995899,0.2012034655,0.2108722627,0.1049504057,0.099893041,0.0222009495,0.0225281194,0.26033693550000003,0.0,0.0,0.014436415400000001,0.099708885,0.11654020849999999,0.1536671519,0.1411466151,1.975e-07,-0.1274357736,0.267465204,-0.0143857095,-0.0701920316,0.10212003439999999,-0.0071870037,-0.0036955769,0.10222336650000001,-0.0003790948
10:15:44:56.221,61,0.9116731286,0.1742845625,0.0,0.005261465,0.0,0.0756090134,0.0,0.9116323590000001,0.1736938357,0.1144530699,0.0,0.0,0.0756041259,0.0,0.0518318675,0.0,0.0179152172,0.1783989221,0.1122529432,0.35329884289999997,0.1184383929,0.0,0.0006781392999999999,0.0,0.0,0.0353312194,0.0627155229,0.042280983200000004,0.04179563,0.17065709829999998,0.1864588261,0.0392917581,0.028287429399999998,0.0683077052,0.0458244197,0.06738322969999999,0.0651808083,0.2007010877,0.210404098,0.1020383388,0.0973422378,0.0166799277,0.0170421153,0.2834656835,0.0,0.0,0.014979841200000002,0.0994550213,0.1160480902,0.1536859274,0.1423513591,3.163e-07,-0.12272884699999999,0.2770069242,-0.0154317496,-0.0695215911,0.10636144880000001,-0.0074163135,-0.0031958479,0.10646492240000001,-0.00034153650000000004
10:15:44:57.222,61,0.9122488499,0.1784107685,0.0,0.0017411062,0.0,0.07255776230000001,0.0,0.9122111201,0.1778346896,0.11100943390000001,0.0,0.0,0.0725515559,0.0,0.0523158647,0.0,0.020942181299999998,0.183102563,0.11498527970000001,0.3617378175,0.11915443839999999,0.0,0.0007327995,0.0,0.0,0.04278008269999999,0.07208549980000001,0.0442343354,0.043376661799999994,0.17947760219999997,0.19701363149999998,0.040616020600000004,0.0282413233,0.0690043122,0.045768070999999994,0.0668897331,0.0647125542,0.200680092,0.2102866024,0.1007409766,0.0961309001,0.0105162803,0.0109956432,0.29837512969999996,0.0,0.0,0.0156120043,0.09901390970000001,0.11527108400000001,0.1547661275,0.1438670754,4.948e-07,-0.1172808632,0.28969186539999997,-0.0161290225,-0.06741146740000001,0.10888131710000001,-0.0073632803,-0.0010572713000000001,0.10898500679999999,-0.00011568510000000001
10:15:44:58.224,61,0.9127851129000001,0.1923788935,0.0076977964,0.0,0.0,0.0686776862,0.0,0.9127495289,0.19184400140000002,0.101542674,0.0,0.0,0.06867188219999999,0.0,0.0527765825,0.0,0.0240118671,0.1850270182,0.12262817470000001,0.3650511801,0.13012650609999998,0.0,0.0007266639999999999,0.0,0.0,0.046829927699999996,0.0782447904,0.0455369242,0.0444200337,0.18410074710000002,0.2040062845,0.0432313457,0.0283174478,0.0701600537,0.045767813899999996,0.0670918226,0.0648517609,0.20019930600000002,0.209600538,0.0992608964,0.0943285972,0.0,0.0,0.33680915829999997,0.0026705749,0.0018799873000000002,0.0166882575,0.09879744800000001,0.1146743447,0.1698867381,0.1556563973,6.67e-07,-0.1129481271,0.3025899827,-0.017389768700000002,-0.0616028979,0.1174145788,-0.0072617792,0.0046698833,0.1175188869,0.0005513379
10:15:44:59.226,61,0.9131709933,0.20299145579999997,0.0155229801,0.0,0.0,0.0659615397,0.0,0.9131371975,0.2024998665,0.0937403589,0.0,0.0,0.0659560189,0.0,0.05329125,0.0,0.026606662200000002,0.186724931,0.1289021373,0.37322723869999996,0.1383743435,0.0,0.0006372922,0.0,0.0,0.0502611883,0.0834800005,0.0465452895,0.0452865213,0.1904053241,0.2121634185,0.044486310300000005,0.028406050099999997,0.0709537193,0.0457771756,0.0674651861,0.0651406944,0.1999318898,0.20907285809999998,0.0984437019,0.093349494,0.0,0.0,0.35373350979999996,0.012552761499999999,0.0116767539,0.017492203,0.0986387134,0.1140745953,0.1781738698,0.16288873550000002,7.001000000000001e-07,-0.106484279,0.3197690248,-0.0189731773,-0.056824710199999996,0.12390115859999999,-0.0070729726000000005,0.0094096391,0.12400593609999999,0.0011728513
10:15:45:00.227,61,0.9144803286,0.2115699649,0.0239208229,0.0,0.0,0.0626106262,0.0,0.9144542217,0.2111367434,0.0852683187,0.0,0.0,0.0626058057,0.0,0.0538352914,0.0,0.0304174088,0.1892514378,0.1316035837,0.38429641719999996,0.1433852911,0.0,0.0007619669,0.0,0.0,0.05600418150000001,0.0860708952,0.047531906500000005,0.04610419650000001,0.19707658890000002,0.2213640511,0.045337114500000004,0.0284491871,0.07174590980000001,0.045885275999999996,0.068238616,0.0656808242,0.1996385753,0.2084846795,0.0982222632,0.09307514880000001,0.0,0.0,0.39075118299999995,0.0255296025,0.0243028104,0.0182507243,0.0985487327,0.1135876104,0.19104535879999998,0.17844678460000002,7.045e-07,-0.1023236215,0.3321962059,-0.019423896399999998,-0.051654432,0.1291493326,-0.006705392199999999,0.0144905243,0.1292544156,0.0018833964000000002
10:15:45:01.229,61,0.9151186943,0.2208441943,0.0365587324,0.0,0.0,0.060851793700000004,0.0,0.9150907397,0.22051069140000001,0.0727050975,0.0,0.0,0.060847804000000005,0.0,0.0556415655,0.0,0.0325065441,0.2025813162,0.1440399885,0.3924688995,0.1548085213,0.0,0.0009214967,0.0,0.0,0.06717473269999999,0.0949776098,0.0486040711,0.0469405986,0.20570001010000002,0.2313992977,0.0461173505,0.028642905899999998,0.0725883693,0.046001955899999995,0.0697828233,0.0666548237,0.1994463205,0.2078894675,0.0978954509,0.0927251279,0.0,0.0,0.4320573509,0.050736751399999995,0.0495806858,0.0190718044,0.0985653251,0.113135919,0.2001393437,0.1855838448,5.695e-07,-0.0943627506,0.3501884639,-0.0186327044,-0.044010438,0.1348337084,-0.0059683159999999996,0.0221295152,0.1349392831,0.0030041442
