Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
10:36:03:10.378,61,0.9453553557,0.33412522079999996,0.0447026491,0.0,0.0,0.2562212646,0.0,0.9454709291,0.334042877,0.0593124367,0.0,0.0,0.2561554313,0.0,0.038797143799999996,0.010906958999999999,0.0,0.040598817200000005,0.0272555724,0.049340311399999996,0.10387703779999999,0.0,0.0277592819,0.3636417091,0.4064742923,0.0,0.0,0.19070316850000002,0.22603115440000002,0.148509711,0.1514679044,0.2925664186,0.0163751598,0.8670194148999999,0.8057181239,0.6847748159999999,0.6852118969,0.0422005616,0.0446922481,0.1099031642,0.11434488,0.6977152228,0.6978564262000001,0.1139815748,0.0,0.0,0.0890819058,0.5874570607999999,0.6407386661,0.5334050059000001,0.5158753395000001,2.02e-08,-0.024571124500000003,0.2418325096,-0.0537471958,-0.035479880899999997,0.2041855007,-0.0073451898,0.026740331200000002,0.20417954030000002,0.0055362708
10:36:03:11.380,61,0.9519385695,0.3164707422,0.0452572592,0.0,0.0,0.2585110962,0.0,0.9520632625,0.3164016604,0.0587218218,0.0,0.0,0.25840744379999997,0.0,0.0385462865,0.0142819379,0.0,0.0397248268,0.0255784001,0.046399667900000004,0.104144901,0.0,0.0267789681,0.3566088378,0.4013144076,0.0,0.0,0.2145583481,0.2484217584,0.1511374861,0.15237350759999999,0.3063412607,0.0162906907,0.8786056042,0.8201183081,0.7039159536,0.7048174143000001,0.0395574123,0.0419462137,0.1135335267,0.11833217,0.7424718142,0.7425773144,0.1110693216,0.0,0.0,0.0898363367,0.5904546976,0.6437142491,0.5429326296,0.5259130597,5.0599999999999996e-08,-0.0265561454,0.2329407185,-0.050801314400000006,-0.035202916699999996,0.19340012969999998,-0.006892889300000001,0.0271309596,0.1933930665,0.005312644399999999
10:36:03:12.381,61,0.9530397654,0.2847765088,0.0480178297,0.0,0.0,0.2837851346,0.0,0.9531059265,0.2847486138,0.055885042999999995,0.0,0.0,0.28360229730000003,0.0,0.0384210832,0.0165288746,0.0,0.0389324836,0.0241520256,0.042860235999999996,0.1037684232,0.0,0.025950856499999998,0.3343392909,0.37718516590000006,0.0,0.0,0.2398583293,0.272734046,0.1526996791,0.1530076414,0.3209562004,0.0162707902,0.8961853981,0.8514123559000001,0.7259027958,0.7304522991,0.0371685214,0.039287168500000004,0.1157434508,0.1207885668,0.7911747694,0.7912461758,0.1081636325,0.0,0.0,0.0900679752,0.6350807547999999,0.6720949411,0.5537831187,0.5386320949,7.8e-08,-0.028278877999999997,0.2214090377,-0.04866232349999999,-0.033622887000000004,0.1740424335,-0.0059104362,0.028889589,0.174033463,0.0050783874
10:36:03:13.383,61,0.9538074731999999,0.2362755388,0.0541244745,0.0,0.0,0.3143926263,0.0,0.9538612962,0.2363167256,0.049269143499999994,0.0,0.0,0.3141514063,0.0,0.038238316800000005,0.0183625165,0.0,0.0382431,0.023067997799999997,0.0407029353,0.10339307789999999,0.0,0.025319371400000002,0.3272259831,0.3701982498,0.0,0.0,0.2976384759,0.3325727582,0.1538671553,0.1536571532,0.3275348544,0.0163877141,0.9113991261,0.8708301783,0.7799968123000001,0.7855356931999999,0.0351987444,0.0371484272,0.1172164902,0.1226876825,0.8432006836,0.8432626724,0.10373785349999999,0.0,0.0,0.0908023342,0.6669408083,0.7234102487999999,0.5947512388,0.5834957957,3.004e-07,-0.027670931099999997,0.2068323195,-0.0481148288,-0.029783664300000002,0.1444221735,-0.0043309117,0.0327188633,0.1444103718,0.0047571789
10:36:03:14.384,61,0.9538681507,0.22561986739999998,0.055282846100000005,0.0,0.0,0.3411850333,0.0,0.9539138079,0.2256700099,0.0483918004,0.0,0.0,0.3409607708,0.0,0.0381615572,0.0197223928,0.0,0.037574641400000004,0.0221423451,0.0383300446,0.1010740325,0.0,0.024590691600000002,0.3171879053,0.3635142744,0.0,0.0,0.3150465786,0.35026818509999996,0.1545684934,0.1539842933,0.3311362565,0.0165082533,0.9201635122,0.8842048645,0.7946635485,0.8007338047,0.03358154,0.035313371600000004,0.11834978310000001,0.1244943365,0.8680907487999999,0.8681367040000001,0.0999572799,0.0,0.0,0.0908827409,0.6796908379000001,0.7386391759000001,0.6080050468,0.5973876714999999,4.211e-07,-0.028609938900000003,0.1867874414,-0.0481739417,-0.0292803515,0.1379134655,-0.0040633501,0.0334500186,0.1379009783,0.0046413559000000005
10:36:03:15.386,61,0.9534812570000001,0.2023622841,0.068794094,0.0,0.0,0.3654097617,0.0,0.953512013,0.20251645149999997,0.0349122472,0.0,0.0,0.3651892245,0.0,0.0380199626,0.0208192766,0.0,0.0368877649,0.0213089213,0.0366564617,0.09995126720000001,0.0,0.023995559700000002,0.3113753498,0.3603068292,0.0,0.0,0.3244414926,0.35976049299999996,0.1548748761,0.15416488050000002,0.3334716558,0.0166570526,0.9272693992000001,0.8953244090000001,0.8018016815000001,0.8081073760999999,0.0322948694,0.0338532515,0.11999867859999999,0.1274488568,0.8895179033,0.8895593881999999,0.0952424854,0.0,0.0,0.09080897269999999,0.7038272023000001,0.7496550679,0.6357656717,0.6280688047,5.819e-07,-0.0290211067,0.1690294743,-0.0476904325,-0.0211636685,0.1237381324,-0.0026319977000000003,0.0417030677,0.12372423710000001,0.0051846196999999995
10:36:03:16.387,61,0.9531207085,0.1764153838,0.0756177083,0.0,0.0,0.37675279380000004,0.0,0.9531453252,0.17660135030000002,0.028301572400000002,0.0,0.0,0.3765383661,0.0,0.0376954675,0.0217027757,0.0,0.036306113,0.0206008255,0.0355687998,0.0966685712,0.0,0.0236976761,0.3143619299,0.36580953,0.0,0.0,0.34158843759999996,0.3729619682,0.1548466533,0.1541260779,0.3370008469,0.0168467853,0.9333016872,0.9037718176999999,0.8052588701000001,0.8117496370999999,0.0312860981,0.0328007601,0.1218332499,0.13077615199999998,0.9094972014,0.9095361233,0.091974631,0.0,0.0,0.0897972509,0.7611579299,0.8003485799,0.6973059176999999,0.6859705448000001,6.261999999999999e-07,-0.0275014937,0.1547261029,-0.0477234907,-0.0171879306,0.10789565,-0.0018616392,0.0459240787,0.10788021980000001,0.0049718204
10:36:03:17.389,61,0.9528523684,0.1418540478,0.08824822310000001,0.0,0.0,0.3865536153,0.0,0.9528730512000001,0.1420815885,0.0155201051,0.0,0.0,0.3863271475,0.0,0.0372648686,0.0223194938,0.0,0.035691451299999996,0.0199377015,0.0346550681,0.0944030359,0.0,0.0235889871,0.3183157742,0.36911270020000003,0.0,0.0,0.35758847,0.3857813478,0.15444710849999999,0.15383958820000002,0.3424479961,0.0171254445,0.941659987,0.9170331955,0.8076386452,0.8144804239,0.0302771125,0.0317439288,0.12474738810000001,0.134339124,0.9331175089,0.9331420064,0.0875807032,0.0,0.0,0.08681664619999999,0.7852709293000001,0.8192557095999999,0.7477769851999999,0.7340232729999999,4.862e-07,-0.027848420699999998,0.1451486647,-0.047270596,-0.009445007,0.0867965817,-0.0008218467999999999,0.0537053123,0.0867791474,0.0046699564
10:36:03:18.390,61,0.9524683951999999,0.1150761917,0.08869718019999999,0.0,0.0,0.39806407689999995,0.0,0.9524864554000001,0.1152709499,0.014986393,0.0,0.0,0.39786517619999995,0.0,0.0364738144,0.022918578199999998,0.0,0.0350589007,0.019346391799999998,0.0338143967,0.09315644949999999,0.0,0.0238240473,0.3539602757,0.4025527835,0.0,0.0,0.36285984520000003,0.3901222646,0.1453342885,0.1482040435,0.3421526253,0.0173853096,0.9459511042000001,0.9229571819,0.8096178173999999,0.8170984983,0.0294335596,0.0308911148,0.1257029027,0.1356372833,0.9487037659,0.9487196206999999,0.0834804699,0.0,0.0,0.0821140334,0.7996317148000001,0.8320524693000001,0.7748873234,0.7603180408,4.841e-07,-0.0279002227,0.1346075982,-0.0458303019,-0.009131980100000001,0.070417963,-0.0006441114,0.0540480837,0.0703990236,0.0038093565999999996
10:36:03:19.392,61,0.9522486925,0.10620591789999999,0.08735106890000001,0.0,0.0,0.4150280654,0.0,0.9522647858,0.1063838974,0.015539539,0.0,0.0,0.41495752329999996,0.0,0.0357621647,0.0236179084,0.0,0.0344125703,0.0187677499,0.0330553092,0.0925948694,0.0,0.024148035800000002,0.35357952119999997,0.40470039840000005,0.0,0.0,0.36563840509999995,0.39279600979999996,0.1427813172,0.14666225019999998,0.34270092840000005,0.0176722724,0.9492234587999999,0.9265744686,0.8138204813,0.8217943311,0.028709046499999998,0.030178181800000002,0.12621246279999998,0.1364022344,0.9563820958,0.9563948512,0.0789429396,0.0,0.0,0.0807410255,0.8056288362,0.8375838399,0.7861998676999999,0.7712902426999999,3.8549999999999995e-07,-0.0296890829,0.12520334119999998,-0.0453698002,-0.0094725266,0.0649891496,-0.0006164703,0.0532473736,0.0649697259,0.0034626923
