Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:21:37:06.992,61,0.8895198703,0.2282370925,0.1081718653,0.0000000000,0.0000000000,0.1538312137,0.0000000000,0.8893185854,0.2286269814,0.0113474205,0.0000000000,0.0000000000,0.1538400203,0.0000000000,0.0810428038,0.0000000000,0.0382830426,0.2895698547,0.0994956121,0.1826474816,0.1057918146,0.0000000000,0.0070931208,0.0000000000,0.0000000000,0.0080326395,0.0004920070,0.0345146134,0.0369138978,0.1545523405,0.1701484025,0.0437722430,0.0338291302,0.0778444856,0.0651374608,0.0522940531,0.0474741310,0.2019472718,0.2034255564,0.1160053611,0.1210461855,0.2819421291,0.2819549143,0.1316851825,0.0000000000,0.0000000000,0.0206615832,0.1238618046,0.1289943308,0.0887547880,0.1023390815,0.0000125212,0.0497102179,0.0355632417,0.0604444519,-0.0068642530,0.1396636069,-0.0009649607,0.0654363260,0.1397231221,0.0091961082
23:21:37:07.992,61,0.9017193913,0.2294272035,0.1068374068,0.0000000000,0.0000000000,0.1336801052,0.0000000000,0.9015920758,0.2298065275,0.0124467881,0.0000000000,0.0000000000,0.1336816400,0.0000000000,0.0925769210,0.0000000000,0.0393787734,0.3126325607,0.0967783332,0.1953242570,0.1041075662,0.0000000000,0.0065470599,0.0000000000,0.0000000000,0.0085830716,0.0006671576,0.0349405147,0.0372659229,0.1622540355,0.1735196114,0.0423321985,0.0323509015,0.0771524310,0.0648655668,0.0513084754,0.0466703139,0.2288454771,0.2234008610,0.1286288649,0.1329677850,0.2764551044,0.2764720917,0.1332623214,0.0000000000,0.0000000000,0.0199074857,0.1202319190,0.1277720928,0.0912533030,0.1059216708,0.0000106662,0.0441112071,0.0448792726,0.0599314868,-0.0075285146,0.1403848231,-0.0010638769,0.0646224692,0.1404441893,0.0091293864
23:21:37:08.992,61,0.9198355079,0.2356684357,0.1072008312,0.0000000000,0.0000000000,0.1055100858,0.0000000000,0.9197778106,0.2360641807,0.0120340418,0.0000000000,0.0000000000,0.1055095717,0.0000000000,0.1244030967,0.0000000000,0.0401949994,0.3753636479,0.0952209532,0.2006685585,0.1032057703,0.0000000000,0.0061702216,0.0000000000,0.0000000000,0.0088437907,0.0004401237,0.0355160683,0.0377556756,0.1909362376,0.1956365705,0.0396166034,0.0304389205,0.0763779432,0.0644244179,0.0505810753,0.0461204313,0.3222261965,0.3144254088,0.1677287072,0.1750563681,0.3140053749,0.3140135109,0.1434789896,0.0000000000,0.0000000000,0.0192118753,0.1165092587,0.1265111119,0.1237001941,0.1472827345,0.0000052785,0.0391750336,0.0554134212,0.0592829473,-0.0072748763,0.1442072392,-0.0010564134,0.0648068935,0.1442666352,0.0094080139
23:21:37:09.993,61,0.9301241636,0.2524312735,0.1047475860,0.0000000000,0.0000000000,0.0767707527,0.0000000000,0.9300891161,0.2528343499,0.0141790006,0.0000000000,0.0000000000,0.0767698660,0.0000000000,0.1340645403,0.0000000000,0.0408123024,0.4181728661,0.0943449140,0.2060474902,0.1030976772,0.0000000000,0.0058997958,0.0000000000,0.0000000000,0.0090172682,0.0002856380,0.0361654423,0.0383125022,0.2090463936,0.2163748890,0.0368529931,0.0281367190,0.0754622892,0.0638751090,0.0498635694,0.0455443673,0.3489903808,0.3400785923,0.1834894568,0.1899394542,0.3233545125,0.3233575225,0.1545977145,0.0000000000,0.0000000000,0.0185430422,0.1027177498,0.1145258993,0.1342399269,0.1587739587,0.0000084909,0.0334892496,0.0701488107,0.0595495999,-0.0085583562,0.1544534415,-0.0013324630,0.0632264093,0.1545127183,0.0098409019
23:21:37:10.993,61,0.9385900497,0.2893035412,0.1040809229,0.0000000000,0.0000000000,0.0529337190,0.0000000000,0.9385693669,0.2897690833,0.0145174656,0.0000000000,0.0000000000,0.0529346317,0.0000000000,0.1407590955,0.0000000000,0.0409542024,0.4552509189,0.0934957862,0.2125158906,0.1031806991,0.0000000000,0.0053519686,0.0000000000,0.0003861135,0.0086881397,0.0000000000,0.0372287482,0.0389756635,0.2296068370,0.2297432423,0.0339917168,0.0258134604,0.0716328397,0.0616629347,0.0491727851,0.0449901372,0.3719129264,0.3581535518,0.2175992578,0.2178615630,0.2863401473,0.2862738371,0.1912763566,0.0000000000,0.0000000000,0.0179849956,0.0894103497,0.1030615419,0.1454958171,0.1698828042,0.0000086838,0.0314953364,0.0895304978,0.0589799508,-0.0087296423,0.1770166755,-0.0015616165,0.0625878498,0.1770758480,0.0111923283
23:21:37:11.993,61,0.9474164844,0.3093714714,0.0990252867,0.0000000000,0.0000000000,0.0383033156,0.0000000000,0.9474090338,0.3098079264,0.0190573074,0.0000000000,0.0000000000,0.0383046642,0.0000000000,0.1653304845,0.0000000000,0.0406676047,0.4824056029,0.0930002332,0.2185843587,0.1032679081,0.0000000000,0.0048277774,0.0000000000,0.0052417666,0.0079885740,0.0000000000,0.0410810560,0.0422681198,0.2558526397,0.2501918674,0.0324993357,0.0244232472,0.0701251850,0.0605445951,0.0486603007,0.0446418226,0.3961897790,0.3781592548,0.2336151153,0.2388729900,0.2797880471,0.2797056735,0.2205444574,0.0000000000,0.0000000000,0.0174899083,0.0844622403,0.0989687443,0.1899134964,0.2220223099,0.0000078576,0.0290039591,0.1182774454,0.0591534749,-0.0114335837,0.1892634630,-0.0021901219,0.0594128147,0.1893223673,0.0113773327
23:21:37:12.993,61,0.9508590102,0.3167551160,0.0928698480,0.0000000000,0.0000000000,0.0311183073,0.0000000000,0.9508566260,0.3171178401,0.0257092081,0.0000000000,0.0000000000,0.0311198086,0.0000000000,0.1804538518,0.0000000000,0.0408131704,0.5110318661,0.0925261378,0.2180543840,0.1029150859,0.0000000000,0.0045645372,0.0000000000,0.0071256012,0.0071711559,0.0000000000,0.0469896197,0.0469591767,0.2843661606,0.2941063643,0.0314352661,0.0233824011,0.0690940544,0.0596910231,0.0482743531,0.0444034636,0.4216816425,0.4106465876,0.2436838597,0.2501701713,0.3172730207,0.3172140121,0.2305946350,0.0000000000,0.0000000000,0.0170247201,0.0821241289,0.0971991643,0.2036788613,0.2369014174,0.0000051418,0.0248939283,0.1433221698,0.0600268655,-0.0154110882,0.1937395781,-0.0030235350,0.0556711592,0.1937987357,0.0109200552
23:21:37:13.993,61,0.9524193406,0.3316382468,0.0885224491,0.0000000000,0.0000000000,0.0274051931,0.0000000000,0.9524183869,0.3319537640,0.0312763900,0.0000000000,0.0000000000,0.0274068248,0.0000000000,0.1932871193,0.0000000000,0.0408933312,0.5208433270,0.0920160860,0.1900250912,0.1013447493,0.0000000000,0.0042969496,0.0000000000,0.0156466905,0.0004618922,0.0000000000,0.0567541942,0.0558307059,0.2986461222,0.3083961308,0.0307863131,0.0226185638,0.0687357634,0.0593078770,0.0482243150,0.0444743037,0.4292572737,0.4197860062,0.2479014993,0.2548364401,0.3500416577,0.3499963284,0.2348151207,0.0000000000,0.0000000000,0.0166405030,0.0829539075,0.0987209454,0.2119901478,0.2446303219,0.0000015228,0.0188923907,0.1585183591,0.0612283312,-0.0187141486,0.2028150111,-0.0038481799,0.0529683791,0.2028747797,0.0108903181
23:21:37:14.993,61,0.9531572461,0.3238759935,0.0968468264,0.0000000000,0.0000000000,0.0255584717,0.0000000000,0.9531563520,0.3242999315,0.0229508262,0.0000000000,0.0000000000,0.0255602393,0.0000000000,0.1983832568,0.0000000000,0.0409273058,0.5238336325,0.0889077932,0.1817385107,0.1004385203,0.0000000000,0.0041870200,0.0170571543,0.0360382311,0.0000000000,0.0000000000,0.0606732145,0.0595386177,0.3096082509,0.3182721138,0.0303679891,0.0218503326,0.0725827143,0.0620189458,0.0486223921,0.0452300645,0.4312639534,0.4201866686,0.2984834611,0.3052079976,0.3977323771,0.3977188170,0.2130185217,0.0000000000,0.0000000000,0.0162917152,0.0901596397,0.1096259579,0.2399037331,0.2726134360,0.0000023251,0.0139113469,0.1678723246,0.0614675172,-0.0137456385,0.1981225461,-0.0027594280,0.0580049828,0.1981823146,0.0116414083
23:21:37:15.993,61,0.9532510638,0.3145278096,0.1017834768,0.0000000000,0.0000000000,0.0250743497,0.0000000000,0.9532489181,0.3150046468,0.0182491746,0.0000000000,0.0000000000,0.0250763446,0.0000000000,0.2009823918,0.0000000000,0.0411497615,0.4784144163,0.0856073946,0.1763922274,0.0994190201,0.0000000000,0.0042267609,0.0227001570,0.0420697443,0.0000000000,0.0000000000,0.0628656670,0.0616239011,0.3135535121,0.3224332333,0.0302340649,0.0212100521,0.0813281387,0.0692510754,0.0510259382,0.0483398214,0.3899386823,0.3833649158,0.3117907047,0.3185864687,0.4573481381,0.4573618472,0.1958741397,0.0000000000,0.0000000000,0.0159970392,0.1031095237,0.1230878457,0.2496150434,0.2820011675,0.0000020293,0.0128028085,0.1766836196,0.0624422505,-0.0109420260,0.1924370527,-0.0021319885,0.0610304475,0.1924969703,0.0118875271
23:21:37:16.993,61,0.9533838034,0.3047201037,0.1045454741,0.0000000000,0.0000000000,0.0251378119,0.0000000000,0.9533806443,0.3052176833,0.0151426941,0.0000000000,0.0000000000,0.0251398645,0.0000000000,0.1978889257,0.0000000000,0.0415173732,0.4530945420,0.0817972869,0.1614449918,0.0958389714,0.0000000000,0.0043284730,0.0269546825,0.0452324189,0.0000000000,0.0000000000,0.0652801320,0.0646191835,0.2922705114,0.3110580742,0.0304969568,0.0207371190,0.0938591734,0.0781886652,0.0573228933,0.0542566106,0.3524237573,0.3481152356,0.2985405326,0.3006204963,0.5209505558,0.5209567547,0.1898102015,0.0000000000,0.0000000000,0.0157100055,0.1197266877,0.1343702674,0.2634792328,0.2947888970,0.0000020506,0.0118336091,0.1844986081,0.0613052398,-0.0090898294,0.1864546984,-0.0017147337,0.0627585202,0.1865143925,0.0118346922
23:21:37:17.994,61,0.9533746243,0.3020019233,0.1040798426,0.0000000000,0.0000000000,0.0260559432,0.0000000000,0.9533708096,0.3024899662,0.0149314646,0.0000000000,0.0000000000,0.0260584429,0.0000000000,0.1469977200,0.0000000000,0.0414338820,0.4027541876,0.0792579651,0.1538261175,0.0942325071,0.0000000000,0.0041747047,0.0310140476,0.0469246618,0.0000000000,0.0000000000,0.0666038692,0.0661100596,0.2436473966,0.2525049746,0.0308760349,0.0204348266,0.0980951190,0.0813936144,0.0611807331,0.0582935996,0.2935115397,0.2845436931,0.2551260889,0.2528331280,0.5777704716,0.5777734518,0.1870839298,0.0000000000,0.0000000000,0.0155113237,0.1285374761,0.1437654346,0.2749539018,0.3028413355,0.0000021165,0.0122187715,0.1866486073,0.0598096140,-0.0089658359,0.1847881526,-0.0016758753,0.0624984987,0.1848475188,0.0116779581
23:21:37:18.994,61,0.9529616237,0.3010025918,0.0958798826,0.0000000000,0.0000000000,0.0419456698,0.0000000000,0.9529566169,0.3013844490,0.0221926756,0.0000000000,0.0000000000,0.0419508815,0.0000000000,0.1093795002,0.0000000000,0.0414460972,0.3383369148,0.0745225549,0.1373154074,0.0930685252,0.0000000000,0.0044069812,0.0389851630,0.0478861742,0.0000000000,0.0000000000,0.0674517155,0.0671297982,0.2172731161,0.2314059436,0.0322190821,0.0202982351,0.1108182073,0.0941834077,0.0710968971,0.0674551129,0.2307527214,0.2367778420,0.2432720214,0.2397883236,0.6839466095,0.6839522123,0.1651019305,0.0000000000,0.0000000000,0.0154036256,0.1604351550,0.1731912792,0.2999584079,0.3143392205,0.0000015108,0.0120921619,0.1882100105,0.0550266244,-0.0133276209,0.1841218323,-0.0024819386,0.0575812757,0.1841807812,0.0107205976
23:21:37:19.994,61,0.9312053323,0.2986650169,0.0647748411,0.0000000000,0.0000000000,0.0816128403,0.0000000000,0.9311255813,0.2986529768,0.0517033935,0.0000000000,0.0000000000,0.0816149116,0.0000000000,0.0665896609,0.0000000000,0.0402897075,0.2024869621,0.0759708360,0.0804063603,0.0930759311,0.0000000000,0.0047410736,0.0417424403,0.0449713096,0.0000000000,0.0000000000,0.0675233603,0.0673594251,0.1539294720,0.1691998094,0.0474493355,0.0205363724,0.1865597367,0.1420886368,0.1301259547,0.1247519031,0.1239271387,0.1285542250,0.1432451010,0.1433486789,0.7882832885,0.7883027196,0.1545855254,0.0000000000,0.0000000000,0.0157497637,0.2531417608,0.2605508864,0.3473486602,0.3377633691,0.0000020705,0.0088176047,0.1847185194,0.0474719889,-0.0310594924,0.1825257540,-0.0057319803,0.0389116593,0.1825838834,0.0071827197
23:21:37:20.994,61,0.9198890328,0.2576323748,0.0047453116,0.0000000000,0.0000000000,0.1804977059,0.0000000000,0.9197179079,0.2569660544,0.1101797149,0.0000000000,0.0000000000,0.1804851890,0.0000000000,0.0457944572,0.0000000000,0.0285347905,0.0789900497,0.0723474994,0.0327469409,0.0889443904,0.0000000000,0.0058615673,0.0000000000,0.0040802085,0.0048996764,0.0000000000,0.0582965650,0.0600052811,0.1068513542,0.1164525822,0.0778399557,0.0207772441,0.2940221429,0.2198287696,0.2868141532,0.2803094685,0.0354239941,0.0401485674,0.0457380675,0.0472626388,0.8585425615,0.8585929871,0.1499500275,0.0000000000,0.0000000000,0.0214529987,0.3841800392,0.3990592659,0.3612913489,0.3454936445,0.0000046424,-0.0051108724,0.1730580479,0.0390879437,-0.0664762184,0.1573219895,-0.0105371624,0.0028629219,0.1573793143,0.0004543212
23:21:37:21.994,61,0.9091879725,0.2005931884,0.0000000000,0.0872782767,0.0000000000,0.2941373885,0.0000000000,0.9087275267,0.1993323714,0.1980248988,0.0000000000,0.0000000000,0.2939161360,0.0000000000,0.0355772972,0.0000000000,0.0218491983,0.0367740504,0.0457132831,0.0160630122,0.0876515508,0.0000000000,0.0081197135,0.0000000000,0.0000000000,0.0165080205,0.0069660125,0.0504084341,0.0511340462,0.0826003402,0.0884908363,0.0869503170,0.0212222952,0.3376957476,0.2545791566,0.4192849696,0.4106178582,0.0052123689,0.0097711114,0.0159253981,0.0171907283,0.9026535153,0.9027035236,0.1318250299,0.0000000000,0.0000000000,0.0400100611,0.4701321125,0.4883398414,0.4697684050,0.4329481423,0.0000178044,-0.0481338017,0.1518533081,0.0226529799,-0.1200665236,0.1226526424,-0.0147641618,-0.0529151298,0.1227080151,-0.0065227612
23:21:37:22.994,61,0.9021385312,0.1653605103,0.0000000000,0.1250791997,0.0000000000,0.3973677456,0.0000000000,0.9015956521,0.1640664786,0.2344068289,0.0000000000,0.0000000000,0.3969545662,0.0000000000,0.0303324349,0.0000000000,0.0164539739,0.0265415981,0.0380875431,0.0077787070,0.1382318139,0.0000000000,0.0214548446,0.0000000000,0.0000000000,0.0238882881,0.0126234619,0.0472579375,0.0478861891,0.0702827126,0.0750847086,0.0917461142,0.0243229680,0.4291045070,0.3315508664,0.5329777002,0.5252152085,0.0000000000,0.0030489780,0.0115369288,0.0134994602,0.9227551222,0.9228079319,0.0938172191,0.0000000000,0.0000000000,0.0607052781,0.4819000363,0.5163043141,0.5057582855,0.4683861136,0.0000233862,-0.1223147660,0.0924712420,0.0036285063,-0.1424675137,0.1012518033,-0.0144246751,-0.0760162994,0.1013065502,-0.0077198106
23:21:37:23.994,61,0.8982214928,0.1736296862,0.0000000000,0.0891198888,0.0000000000,0.4779693484,0.0000000000,0.8976416588,0.1725528538,0.1967631280,0.0000000000,0.0000000000,0.4773609936,0.0000000000,0.0276173763,0.0000000000,0.0122855483,0.0254175048,0.0339445025,0.0042440454,0.1467386037,0.0000000000,0.0246143676,0.0000000000,0.0000000000,0.0264622681,0.0152541595,0.0457195118,0.0462742038,0.0642643198,0.0683241636,0.0939091891,0.0255673379,0.4897924662,0.3999772072,0.5743724704,0.5663999319,0.0000000000,0.0019493949,0.0137622543,0.0148123344,0.9340925217,0.9341376424,0.0820744783,0.0000000000,0.0000000000,0.0673702136,0.5509201884,0.5831340551,0.5495491624,0.5149981380,0.0000232641,-0.1490445137,0.0548079498,-0.0049031503,-0.1195254549,0.1061668471,-0.0127065424,-0.0541340150,0.1062205285,-0.0057689855
23:21:37:24.994,61,0.8961654305,0.1911896765,0.0000000000,0.0171249397,0.0000000000,0.5383538008,0.0000000000,0.8955695629,0.1905553639,0.1255275905,0.0000000000,0.0000000000,0.5377978683,0.0000000000,0.0261310153,0.0000000000,0.0099424114,0.0291653275,0.0318465009,0.0035656835,0.0972094014,0.0000000000,0.0236944873,0.0000000000,0.0000000000,0.0185919739,0.0158373155,0.0469175614,0.0487769991,0.0615863726,0.0655984730,0.0948161259,0.0265427958,0.4465422034,0.3519636989,0.5392592549,0.5179888010,0.0012728072,0.0052528735,0.0149164246,0.0156131210,0.9414080977,0.9414405227,0.0785369799,0.0000000000,0.0000000000,0.0693246946,0.5872682929,0.6149664521,0.5487107038,0.5302623510,0.0000214652,-0.1250928044,0.0410381444,-0.0015924590,-0.0761605129,0.1167436093,-0.0089229997,-0.0103897657,0.1167974845,-0.0012190242
