Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
10:01:07:15.296,61,0.8971532583,0.3770420253,0.0,0.0066544898,0.0,0.0368018225,0.0,0.897136569,0.37611508369999996,0.1088007465,0.0,0.0,0.0367921591,0.0,0.036492914,0.0,0.0182482786,0.0517555475,0.0709521323,0.0829156339,0.1692621559,0.0,0.020474026,0.0,0.0,0.04573939,0.0248508751,0.0566278696,0.0554311424,0.1312805414,0.14486572150000002,0.09769322720000001,0.0372474566,0.144936651,0.08122523870000001,0.20341554280000002,0.2018293738,0.0628534779,0.0682570413,0.0383290835,0.0394065417,0.0685185269,0.0723124817,0.19913479690000002,0.0,0.0,0.0471387766,0.0864801481,0.0914497524,0.30691856149999996,0.3160104454,4.316e-07,-0.1133367792,0.3527784348,0.0188101307,-0.0647136271,0.2302462608,-0.015157331699999999,-0.0039576516,0.2303237021,-0.0009280067
10:01:07:16.298,61,0.8969966769,0.3797895014,0.0,0.0056569496999999995,0.0,0.0355725326,0.0,0.8969848751999999,0.37887153030000004,0.10777198519999999,0.0,0.0,0.035563726000000004,0.0,0.0349064246,0.0,0.0164869986,0.04960258309999999,0.06644309309999999,0.0778088495,0.1657712609,0.0,0.0208850447,0.0,0.0,0.0451046005,0.0235651843,0.053850315499999996,0.0529531986,0.1287855357,0.1420430094,0.0985963643,0.035807367400000005,0.1464771926,0.0812093914,0.2047937512,0.2032978982,0.0605142824,0.0657535568,0.0367795154,0.0378764458,0.0642291903,0.0681261569,0.1975590885,0.0,0.0,0.0496470705,0.0833810791,0.0890413076,0.2927501202,0.3028688431,3.9e-07,-0.11009620880000001,0.3510205746,0.0176433828,-0.0640764013,0.2319241166,-0.0151216667,-0.0033630523999999998,0.2320015579,-0.0007945383999999999
10:01:07:17.300,61,0.8967722654000001,0.37978386880000004,0.0,0.0039154198,0.0,0.034309666600000004,0.0,0.896767199,0.378888309,0.1061502025,0.0,0.0,0.0343015753,0.0,0.0337013938,0.0,0.0153960101,0.048310563,0.062639758,0.075254105,0.1547916383,0.0,0.0211653076,0.0,0.0,0.044699192,0.022693811,0.052084527900000004,0.0514019057,0.1270850301,0.1400296241,0.0988270566,0.0344329663,0.147322759,0.0811667368,0.20501266420000003,0.2035821378,0.0594250634,0.0645142496,0.0360073447,0.0371501073,0.056150347,0.0593453906,0.19609640539999998,0.0,0.0,0.0507555045,0.0797646344,0.08608477560000001,0.2745487392,0.2863840163,4.215e-07,-0.10660735519999999,0.3491868079,0.0165858101,-0.0631120801,0.2319198698,-0.014894150200000001,-0.0023277162,0.2319974154,-0.0005499253
10:01:07:18.301,61,0.8965296745,0.3802084923,0.0,0.0017195417000000002,0.0,0.033220745600000004,0.0,0.8965316415000001,0.37934127450000005,0.10405891390000001,0.0,0.0,0.033213079,0.0,0.0327859186,0.0,0.0146256955,0.0475346036,0.0604772344,0.0742121488,0.1511570364,0.0,0.0214108638,0.0,0.0,0.0468431674,0.022863224100000003,0.0504106209,0.0498818047,0.1260279566,0.13883414859999998,0.09869743880000001,0.0332497545,0.1479183584,0.0811444744,0.2006382942,0.19928473230000002,0.0589626394,0.0639237687,0.0356521755,0.0368513055,0.049085400999999994,0.051648099,0.19516237079999998,0.0,0.0,0.051442638,0.0766276717,0.0832143873,0.2673318684,0.2789732814,6.329e-07,-0.10384409130000001,0.3464626074,0.0159164313,-0.061864748600000005,0.23217867309999998,-0.014617098500000002,-0.0010222045,0.2322563082,-0.0002417765
10:01:07:19.303,61,0.896394968,0.3799790144,0.0014303832999999998,0.0,0.0,0.032286975499999995,0.0,0.8964032531,0.3791542947,0.1010373458,0.0,0.0,0.032279528700000004,0.0,0.032052204,0.0,0.014088098,0.0471293852,0.059188664,0.0741249695,0.14912830289999998,0.0,0.0215706248,0.0,0.0,0.048554077699999997,0.0233925413,0.0493408367,0.0488656908,0.12554359439999999,0.13829255099999999,0.0984396935,0.0323343948,0.148375079,0.0810877532,0.19820496440000002,0.19682177899999997,0.0589507557,0.0637984127,0.035572953500000004,0.036827143300000004,0.0427870266,0.044985,0.19507996739999997,0.0,0.0,0.051927015199999996,0.0750051588,0.0816156641,0.2637281418,0.275452584,9.973e-07,-0.10157486800000001,0.3452774584,0.014553100800000001,-0.0600701161,0.23203837870000002,-0.014184753400000001,0.0008503385,0.2321160883,0.0002010001
10:01:07:20.304,61,0.8965383172,0.37940350170000003,0.003639248,0.0,0.0,0.0313804336,0.0,0.8965519071,0.3786086738,0.0989716128,0.0,0.0,0.0313732401,0.0,0.0314285196,0.0,0.0137294745,0.0469510518,0.058388359800000005,0.0779927671,0.1482963264,0.0,0.0216892175,0.0,0.0,0.0494373403,0.023838138199999998,0.048554468899999995,0.0480961949,0.1254684478,0.1382414401,0.0981572792,0.031551752200000005,0.1488973498,0.0810563341,0.1971954703,0.1957740635,0.0592655987,0.0640181378,0.0357220806,0.0370232314,0.0384080932,0.0404828563,0.19705832,0.0,0.0,0.0524750538,0.0739487037,0.0805855766,0.2623002231,0.2740703821,1.1764e-06,-0.09863015259999999,0.34553682799999996,0.012652943799999998,-0.0588466786,0.23168724780000002,-0.013874433,0.0021636504999999998,0.23176498710000001,0.0005106338
10:01:07:21.306,61,0.8967761993000001,0.3798006475,0.0053348867,0.0,0.0,0.0306116138,0.0,0.8967947364,0.3790276647,0.0973599032,0.0,0.0,0.0306045096,0.0,0.030921390299999997,0.0,0.013496238700000001,0.0470178537,0.058010283899999994,0.0861836076,0.1490792632,0.0,0.021741649100000003,0.0,0.0,0.049850758200000005,0.0241110977,0.0480057262,0.04753745349999999,0.12596546109999998,0.13913019,0.0980421677,0.030904781099999997,0.14950256050000002,0.08103831110000001,0.19700899719999998,0.1955155581,0.060519065700000006,0.06494828309999999,0.0360631198,0.0373916328,0.0357295275,0.037741839900000004,0.2019236833,0.0,0.0,0.0531419218,0.07339500639999999,0.0800193325,0.2654030025,0.2774748802,1.1955e-06,-0.096214585,0.34655264020000004,0.0101202512,-0.057884946500000006,0.23193039,-0.0136628123,0.0031715815000000003,0.2320082486,0.0007493249000000001
10:01:07:22.308,61,0.8969101309999999,0.3807352185,0.006175469100000001,0.0,0.0,0.030159622400000002,0.0,0.8969333172,0.3799725771,0.0965160206,0.0,0.0,0.03015236,0.0,0.03059013,0.0,0.013358593899999998,0.0472134762,0.0578676909,0.0912239477,0.1523276716,0.0,0.021866133399999998,0.0,0.0,0.0502619632,0.024405637799999998,0.047556363,0.0470679626,0.1285400987,0.1424027085,0.09811582419999999,0.0303583704,0.1501302719,0.0810694695,0.1986026466,0.19678829609999998,0.0626321658,0.06672202049999999,0.0364375338,0.0378105007,0.0344305262,0.0364603028,0.21460273859999998,0.0,0.0,0.0539903864,0.0733938813,0.08003260940000001,0.267287761,0.2798214555,1.0353e-06,-0.09389159080000001,0.34834027289999997,0.007172341,-0.0573754236,0.2325016707,-0.0135772796,0.0036708090999999997,0.23257951440000002,0.0008694875999999999
10:01:07:23.309,61,0.896636188,0.38100802899999997,0.0055174245,0.0,0.0,0.030141798799999998,0.0,0.8966617584000001,0.3802369833,0.0970894024,0.0,0.0,0.0301340073,0.0,0.030388914,0.0,0.0131937601,0.0474342741,0.0577511154,0.0932556242,0.1546833217,0.0,0.0220379625,0.0,0.0,0.050758574199999996,0.0247285813,0.0471971184,0.046679869299999996,0.1309326291,0.14459665119999998,0.09847561269999999,0.029916793100000002,0.15164607759999998,0.08133788410000001,0.2045035362,0.2027651668,0.06388276820000001,0.0677806213,0.0367203057,0.0381494723,0.0338080302,0.0358841456,0.2195251584,0.0,0.0,0.0550409593,0.0738954917,0.08082430809999999,0.2679838538,0.2805993855,6.389999999999999e-07,-0.0914366916,0.3501928151,0.0046740356,-0.0577140562,0.232668072,-0.013667451200000002,0.0032795259999999996,0.2327458262,0.0007773826
10:01:07:24.311,61,0.8964769840000001,0.3825924397,0.0054861465000000005,0.0,0.0,0.0302872919,0.0,0.8965024948,0.3818188608,0.0970766991,0.0,0.0,0.030279051499999998,0.0,0.0303289872,0.0,0.013061193700000001,0.0478388555,0.0578847863,0.09498491880000001,0.1612873971,0.0,0.022190153599999998,0.0,0.0,0.051024205999999996,0.024822494,0.0469903499,0.0464525856,0.1345677674,0.147898525,0.0990417898,0.0296047926,0.1535935998,0.08165474980000001,0.2121129334,0.2096745968,0.065580532,0.0692985877,0.0370146558,0.038491062799999996,0.0334848166,0.035605669,0.231182009,0.0,0.0,0.0562964305,0.0771887451,0.0845724866,0.2687093616,0.2812073529,4.152e-07,-0.0905983523,0.35222268100000004,0.0015859863,-0.0576932691,0.23363582789999998,-0.0137214707,0.003260185,0.2337136865,0.0007761315
