Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
10:34:26:22.121,61,0.8571869731,0.1941196173,0.06507134440000001,0.0,0.0,0.43297189469999997,0.0,0.8572752476000001,0.19423007969999997,0.0398846641,0.0,0.0,0.43279170990000004,0.0,0.08725467320000001,0.0,0.0797929466,0.1857344359,0.15060089529999998,0.1749391854,0.12238635869999999,0.0,0.0340362601,0.1417758614,0.10774899269999999,0.0,0.0,0.0435546488,0.0457949899,0.31787070629999997,0.3605164886,0.1257725656,0.0323928073,0.22560343149999998,0.14703848960000002,0.10543467849999999,0.1159555167,0.23645806309999998,0.22863721850000002,0.0886983052,0.10706731679999999,0.8473533987999999,0.847366035,0.2800885439,0.0,0.0,0.019549453600000002,0.43298733229999997,0.4523035884,0.4303937256,0.4273148775,2.0710000000000002e-07,-0.0107644303,0.08161579070000001,0.0116088642,-0.024192830499999998,0.1186833158,-0.0028845535,0.0394705422,0.1186738014,0.0047049769
10:34:26:23.122,61,0.8586748242,0.18950124079999997,0.0740495101,0.0,0.0,0.420332253,0.0,0.8587707281,0.1896757036,0.0311274864,0.0,0.0,0.4199716449,0.0,0.11553509529999999,0.0,0.1296780109,0.2651298642,0.1508559883,0.1802170277,0.09975266460000001,0.0,0.0384311303,0.13733428720000002,0.10522873699999999,0.0,0.0,0.048951555,0.0508382767,0.36617371439999996,0.4284889102,0.1266531348,0.0349010788,0.1748328656,0.13169051710000002,0.101973936,0.11261180789999999,0.3133663237,0.3234855533,0.0909155458,0.1117988452,0.8294295073000001,0.8294684887,0.28034195300000003,0.0,0.0,0.0185917523,0.430154115,0.44197589159999995,0.42957246299999996,0.4266632199,5.885000000000001e-07,-0.0078295507,0.0902114883,0.008623535699999999,-0.018887192,0.1158870533,-0.0021984982,0.0449313335,0.11587720359999999,0.005228139000000001
10:34:26:24.124,61,0.8583920598,0.1999367923,0.0747512728,0.0,0.0,0.41111287469999996,0.0,0.8584434986,0.2001239359,0.0305972565,0.0,0.0,0.41079899670000003,0.0,0.1258013546,0.0,0.1179523692,0.2816980481,0.1510724574,0.18137544390000002,0.090997681,0.0,0.0400397107,0.1326611936,0.0986052752,0.0,0.0,0.0536571667,0.0554948524,0.3792925179,0.4446983039,0.1274629384,0.0376731865,0.1636756361,0.1273009926,0.0982941166,0.1082373485,0.3158698082,0.3150348663,0.0927015841,0.11404705050000001,0.822891295,0.8229311109,0.2800274491,0.0,0.0,0.017786568,0.42850613590000003,0.4388557673,0.4292269945,0.42653793100000004,2.435e-06,-0.0037045614,0.0989132971,0.006061999100000001,-0.0185512956,0.12226991359999999,-0.0022795021,0.0453225709,0.1222606301,0.0055669774
10:34:26:25.126,61,0.8582492471,0.2105204612,0.073925592,0.0,0.0,0.39970517159999996,0.0,0.8582838178,0.2107085884,0.0315198228,0.0,0.0,0.39936658740000003,0.0,0.1367363036,0.0,0.118944779,0.28988868,0.1509332508,0.1819476485,0.085229747,0.0,0.0412210673,0.08599610630000001,0.0678002685,0.0,0.0,0.057724639800000005,0.0603479408,0.39025986189999995,0.4572735727,0.1280167848,0.0390247703,0.178993538,0.126840055,0.09622833880000001,0.1060727909,0.28756392,0.3005164266,0.10191099349999999,0.1293967962,0.8193291426,0.8193681836,0.2578082979,0.0,0.0,0.0170733258,0.42741033429999997,0.4375935495,0.42943376299999997,0.427488625,3.5106e-06,0.0022961257000000002,0.11269634220000001,0.0049856892,-0.0190950688,0.12873813509999998,-0.0024717798999999998,0.044785421299999996,0.1287294179,0.0057952576
10:34:26:26.127,61,0.8873095512000001,0.213320449,0.0749523938,0.0,0.0,0.39258390670000004,0.0,0.8873041868000001,0.2135194987,0.0302499048,0.0,0.0,0.39215573670000003,0.0,0.14260834460000002,0.0,0.1103016362,0.2545083165,0.1556340456,0.1821741462,0.08237422259999999,0.0,0.0421496518,0.0,0.0,0.0168198906,0.049505315700000004,0.0596481413,0.0628829971,0.3969451189,0.4634730518,0.13595685359999998,0.0400316343,0.23148235679999998,0.1603547186,0.09782408179999999,0.10924302039999999,0.2356206775,0.23205752670000002,0.1044483036,0.1333933473,0.8177081943000001,0.8177468777,0.25202432269999997,0.0,0.0,0.0164956767,0.4825059175,0.5099115372,0.4914082289,0.4970893562,3.6800999999999997e-06,0.004795684000000001,0.127483964,0.0041965879,-0.0183216408,0.130453676,-0.0024036376,0.0453973524,0.1304451972,0.0059535707999999994
10:34:26:27.129,61,0.8965306282,0.218937397,0.0738823563,0.0,0.0,0.3752090037,0.0,0.8965230584,0.21913196149999997,0.0311698075,0.0,0.0,0.3748713732,0.0,0.1447668523,0.0,0.0821325332,0.2416453212,0.17896486820000002,0.1794929057,0.0808778852,0.0,0.0425581597,0.0,0.0,0.0890546516,0.1025610194,0.061533194000000006,0.0651282594,0.4006544948,0.4664460719,0.16362085939999998,0.0409339815,0.2579656839,0.1742745042,0.1153990924,0.1278791726,0.18661493059999998,0.18105596300000001,0.1016524583,0.1229628026,0.8159378170999999,0.8159742354999999,0.251380533,0.0,0.0,0.016027558600000002,0.5035709143,0.5338442326,0.5119152069,0.5185831785,3.6199000000000003e-06,0.0074506443999999995,0.13895462449999998,0.0026535308,-0.0188701991,0.133884117,-0.0025414678,0.04472886400000001,0.1338759661,0.0060220715
10:34:26:28.130,61,0.9012058377,0.2342768312,0.0717939213,0.0,0.0,0.3651162982,0.0,0.9011951089,0.2344643772,0.0329386443,0.0,0.0,0.3648875952,0.0,0.1433396935,0.0,0.0542718954,0.2195307463,0.18578098710000002,0.17177139219999998,0.0801113099,0.0,0.042351082000000005,0.0,0.0,0.1075229719,0.1227923334,0.0626915246,0.0663915724,0.40244138240000005,0.4594618082,0.17396302519999998,0.041649527799999995,0.2799440622,0.18850326539999998,0.1257273853,0.1367121637,0.1685051918,0.1611229032,0.0978135243,0.11557016519999999,0.8150981069,0.8151328564,0.2525044978,0.0,0.0,0.0156573951,0.5192344785,0.5518243313000001,0.5306281447,0.5380077958,8.7838e-06,0.0081105875,0.147573024,0.0022112611,-0.0199150201,0.143254742,-0.0028724007,0.043407786600000005,0.1432474554,0.00625889
10:34:26:29.132,61,0.9040172696,0.24568481739999998,0.0677231252,0.0,0.0,0.35957443710000003,0.0,0.9040055870999999,0.24584209920000002,0.0366196372,0.0,0.0,0.3594065607,0.0,0.1427995265,0.0,0.044701047199999996,0.2120173872,0.18966469170000003,0.16799362,0.07974306490000001,0.0,0.0418508723,0.0,0.0,0.1583616883,0.176313445,0.0634833425,0.0671692118,0.4035382867,0.4564847946,0.19129234550000002,0.042243059699999995,0.3086388409,0.2077175528,0.1341529489,0.1441235244,0.1533591151,0.1460430473,0.0929405466,0.1089447141,0.8141888976,0.8142233490999999,0.2548103929,0.0,0.0,0.0153658967,0.5268957019,0.5621747375,0.5433913469,0.5515912771,8.1687e-06,0.0072496984999999995,0.15576449039999998,0.0016075332999999999,-0.0221178457,0.1502134204,-0.0033473289,0.0409044139,0.1502069235,0.006188949599999999
10:34:26:30.134,61,0.9123600720999999,0.2697094977,0.06539087,0.0,0.0,0.3403863609,0.0,0.9123595953,0.2698560655,0.0385351814,0.0,0.0,0.3402561247,0.0,0.134739697,0.0,0.0368198194,0.1908008158,0.1885282099,0.1557116807,0.0795503557,0.0,0.040823601200000004,0.0,0.0,0.2605435848,0.2606859803,0.063472271,0.0671314895,0.4020712972,0.4333277345,0.2230138034,0.04227148,0.37739193439999996,0.2659443319,0.1569213122,0.16622437539999999,0.12171783300000001,0.1172801405,0.0852815881,0.10002974419999999,0.8159505129000001,0.8159862756999999,0.2543185651,0.0,0.0,0.015139318999999998,0.5304744243999999,0.5669736862,0.5706601143,0.596423924,8.0487e-06,0.0050950381,0.1637996584,0.0008207294,-0.023220634100000002,0.1648905724,-0.0038635797999999996,0.0394038111,0.1648853421,0.0065548470999999995
10:34:26:31.135,61,0.9191596508,0.2763730586,0.06295283139999999,0.0,0.0,0.3062542081,0.0,0.9191606045,0.2764963806,0.0410117432,0.0,0.0,0.3061249554,0.0,0.1127920449,0.0,0.033235658,0.1804679632,0.1846120059,0.1521479934,0.0806386694,0.0,0.035975419,0.0,0.0,0.1822952181,0.1875888407,0.0632206202,0.0667410865,0.40030545,0.4193717837,0.2308302969,0.0417749062,0.3939202428,0.2765650451,0.1637411863,0.1727930605,0.1115761474,0.10769695039999999,0.0826610327,0.0968368053,0.8166832923999999,0.8167180419,0.25655311350000004,0.0,0.0,0.0150730573,0.5242232084,0.5543271303,0.5739126204999999,0.5892347693,2.68215e-05,0.0033869720000000002,0.17200820149999999,0.0008276619,-0.0246960744,0.1689540595,-0.0042122095,0.0379086956,0.1689492613,0.006464649499999999
10:34:26:32.137,61,0.9220649004000001,0.272960484,0.0634807199,0.0,0.0,0.2935366035,0.0,0.9220668674,0.27308675649999997,0.0408687294,0.0,0.0,0.29340028760000003,0.0,0.1015419066,0.0,0.0315082259,0.17049703,0.17541590329999998,0.1503252387,0.0825333446,0.0,0.02923356,0.0,0.0,0.11149574820000001,0.1414038092,0.0629677176,0.0662340596,0.39940291640000003,0.4128688872,0.22902250289999998,0.0411850661,0.3666415215,0.250072062,0.16830167170000002,0.17777153850000002,0.1064232066,0.1026499867,0.0798717365,0.0907505825,0.8166694641,0.8167023063,0.2980075181,0.0,0.0,0.015055636899999999,0.5437352657,0.5620304346,0.5671674013,0.5717964172,1.98052e-05,0.0022193026,0.1791547239,0.000504841,-0.0246186461,0.16687025130000002,-0.0041462383000000005,0.038240082599999996,0.16686521470000001,0.0064391713
