Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:19:30:01.450,61,0.1903353930,0.1895609945,0.0740569755,0.0000000000,0.0000000000,0.0479093716,0.0000000000,0.1903285980,0.1896684468,0.0509279855,0.0000000000,0.0000000000,0.0479064733,0.0000000000,0.0114522558,0.0000000000,0.0120664127,0.0420205817,0.0531026497,0.0242946856,0.0610711426,0.0000000000,0.0029697095,0.0522919148,0.0620144531,0.0000000000,0.0000000000,0.0203892589,0.0211942215,0.0486777909,0.0523008667,0.0254738163,0.0165123325,0.0665957853,0.0385452472,0.0275595635,0.0269659739,0.0370824151,0.0342486501,0.0138142230,0.0147085357,0.0050458694,0.0047163460,0.0370160118,0.0000000000,0.0000000000,0.0135391718,0.0362516977,0.0336601138,0.0456022471,0.0494407266,0.0000000108,-0.0011264643,-0.0406581275,0.0524458401,-0.0309014916,0.1159174591,-0.0035975650,0.0449356772,0.1159137636,0.0052303090
23:19:30:02.450,61,0.1943265200,0.1953423023,0.0724441558,0.0000000000,0.0000000000,0.0480733104,0.0000000000,0.1942839175,0.1954378933,0.0526308119,0.0000000000,0.0000000000,0.0480704345,0.0000000000,0.0115648871,0.0000000000,0.0117776114,0.0423542671,0.0535216182,0.0245386269,0.0615621693,0.0000000000,0.0030800796,0.0522051193,0.0618416257,0.0000000000,0.0000000000,0.0203963351,0.0211979896,0.0490143560,0.0526515096,0.0256191287,0.0165512972,0.0668511912,0.0386061445,0.0276960284,0.0271053668,0.0371143110,0.0342764594,0.0138499904,0.0147405686,0.0058290963,0.0054908465,0.0369966850,0.0000000000,0.0000000000,0.0135492813,0.0366529673,0.0340375528,0.0462706275,0.0500333086,0.0000000123,-0.0013598702,-0.0363771133,0.0528063178,-0.0319214053,0.1194473729,-0.0038304967,0.0439387225,0.1194436550,0.0052715577
23:19:30:03.450,61,0.1979968101,0.2028832287,0.0715140030,0.0000000000,0.0000000000,0.0480811633,0.0000000000,0.1979382187,0.2029731721,0.0536445864,0.0000000000,0.0000000000,0.0480782352,0.0000000000,0.0117011592,0.0000000000,0.0115825506,0.0427589528,0.0539936461,0.0248283446,0.0621026605,0.0000000000,0.0035411795,0.0517918244,0.0616631247,0.0000000000,0.0000000000,0.0204396211,0.0212626942,0.0493388474,0.0530542955,0.0258746985,0.0166443214,0.0672278479,0.0387545973,0.0279281400,0.0273305178,0.0371766128,0.0343692787,0.0139253642,0.0148376990,0.0063465214,0.0060039838,0.0371731259,0.0000000000,0.0000000000,0.0136114145,0.0370619521,0.0344554372,0.0470424592,0.0507407971,0.0000000123,-0.0015171346,-0.0332252569,0.0524859764,-0.0325179547,0.1240551770,-0.0040541058,0.0433501452,0.1240514666,0.0054036593
23:19:30:04.450,61,0.2077945620,0.2136805058,0.0709007084,0.0000000000,0.0000000000,0.0480026416,0.0000000000,0.2077487409,0.2137684375,0.0543249547,0.0000000000,0.0000000000,0.0479995981,0.0000000000,0.0118545955,0.0000000000,0.0115421191,0.0432208963,0.0545683280,0.0252058711,0.0625428185,0.0000000000,0.0041686664,0.0512960665,0.0614929944,0.0000000000,0.0000000000,0.0205264390,0.0213802662,0.0497496985,0.0536068417,0.0261601191,0.0167563595,0.0675102621,0.0388522744,0.0281674806,0.0275546182,0.0373568647,0.0345940106,0.0140482262,0.0149938511,0.0072113830,0.0068564159,0.0373789966,0.0000000000,0.0000000000,0.0136667360,0.0374406688,0.0348503664,0.0482636876,0.0519765913,0.0000000090,-0.0013882216,-0.0304075964,0.0525995418,-0.0329025872,0.1306548566,-0.0043227053,0.0429421104,0.1306511313,0.0056407838
23:19:30:05.450,61,0.2149706185,0.2239492238,0.0695243776,0.0000000000,0.0000000000,0.0480069742,0.0000000000,0.2149103582,0.2240266055,0.0557450354,0.0000000000,0.0000000000,0.0480037741,0.0000000000,0.0120530268,0.0000000000,0.0114449952,0.0438626297,0.0558356307,0.0257203169,0.0633685142,0.0000000000,0.0048169857,0.0508161262,0.0614151582,0.0000000000,0.0000000000,0.0206667613,0.0215540323,0.0503031202,0.0543591864,0.0264995620,0.0169186778,0.0678350776,0.0389275923,0.0284480061,0.0278195851,0.0376458503,0.0349226184,0.0141829113,0.0151581196,0.0088423267,0.0083958441,0.0376252495,0.0000000000,0.0000000000,0.0137526989,0.0379310288,0.0353368409,0.0501988791,0.0538699925,0.0000000031,-0.0012034847,-0.0271511637,0.0531369895,-0.0337342098,0.1369284689,-0.0046473462,0.0420730002,0.1369247288,0.0057953331
23:19:30:06.450,61,0.2429633886,0.2384719849,0.0665662512,0.0000000000,0.0000000000,0.0484319143,0.0000000000,0.2428978533,0.2385217249,0.0586306117,0.0000000000,0.0000000000,0.0484280661,0.0000000000,0.0124375140,0.0000000000,0.0116357878,0.0505000129,0.0667732134,0.0292572156,0.0646207333,0.0000000000,0.0062882192,0.0503424592,0.0613914169,0.0000000000,0.0000000000,0.0210379269,0.0219712853,0.0541960895,0.0609521158,0.0270994212,0.0172618590,0.0680583864,0.0388789512,0.0288070664,0.0281455368,0.0408814289,0.0385770723,0.0144614503,0.0154807400,0.0166687742,0.0159999523,0.0381051600,0.0000000000,0.0000000000,0.0138389021,0.0401457883,0.0368586034,0.0566061549,0.0599313341,0.0000000015,-0.0018844461,-0.0231607407,0.0540039837,-0.0354357399,0.1457968354,-0.0052022049,0.0402320847,0.1457930952,0.0059058121
23:19:30:07.451,61,0.2906423211,0.2624458075,0.0655137599,0.0000000000,0.0000000000,0.0505942143,0.0000000000,0.2903380692,0.2624888718,0.0593767576,0.0000000000,0.0000000000,0.0505793318,0.0000000000,0.0130258137,0.0000000000,0.0120785106,0.0604706667,0.0791929811,0.0324363634,0.0655550957,0.0000000000,0.0083905244,0.0489749908,0.0609200485,0.0000000000,0.0000000000,0.0215902124,0.0225787498,0.0583639704,0.0670171455,0.0300435554,0.0178416055,0.0681215003,0.0386546776,0.0292723235,0.0285486523,0.0466223545,0.0448573008,0.0147632482,0.0158221591,0.0365131721,0.0352420881,0.0386960506,0.0000000000,0.0000000000,0.0139431925,0.0440600701,0.0389945991,0.0643377677,0.0667310059,0.0000000018,-0.0024353780,-0.0189568307,0.0550327748,-0.0358057208,0.1604490876,-0.0057935044,0.0395066030,0.1604452878,0.0063918568
23:19:30:08.451,61,0.3410994112,0.2925865352,0.0612459853,0.0000000000,0.0000000000,0.0555305444,0.0000000000,0.3408651054,0.2925774753,0.0635347888,0.0000000000,0.0000000000,0.0554863587,0.0000000000,0.0158937667,0.0000000000,0.0158809815,0.0955145285,0.1144777834,0.0793493390,0.1039421633,0.0000000000,0.0110089416,0.0480824485,0.0604796857,0.0000000000,0.0000000000,0.0250082072,0.0265789721,0.0765512660,0.0913181752,0.0323806331,0.0197678041,0.0684706569,0.0386069231,0.0311978385,0.0296582598,0.0944359452,0.0947188288,0.0178075023,0.0195970349,0.0532435849,0.0519297533,0.0426687039,0.0000000000,0.0000000000,0.0141869457,0.0584441721,0.0483058020,0.0860456973,0.0872940645,0.0000000016,-0.0025855084,-0.0151992925,0.0551159121,-0.0381926708,0.1788572669,-0.0069030337,0.0368167907,0.1788534820,0.0066543319
23:19:30:09.451,61,0.4254448116,0.3311380148,0.0550720617,0.0000000000,0.0000000000,0.0747295991,0.0000000000,0.4245506823,0.3310436308,0.0693659782,0.0000000000,0.0000000000,0.0743887052,0.0000000000,0.0184504110,0.0000000000,0.0273912884,0.1295103729,0.1258202940,0.1402915716,0.1451053619,0.0000000000,0.0133340871,0.0458385423,0.0559322312,0.0000000000,0.0000000000,0.0286554769,0.0303958748,0.0858521461,0.1033363268,0.0332777649,0.0213014148,0.0688075647,0.0387232900,0.0361700095,0.0323885866,0.1176898479,0.1224941388,0.0308031570,0.0323953405,0.0924317911,0.0905624330,0.0464962833,0.0000000000,0.0000000000,0.0145627912,0.0868643895,0.0659146756,0.1169745028,0.1107183918,0.0000000013,-0.0037184085,-0.0105192093,0.0553583018,-0.0415093079,0.2023998499,-0.0085154604,0.0329554342,0.2023921013,0.0067611830
23:19:30:10.451,61,0.4989836216,0.3727380037,0.0548925959,0.0000000000,0.0000000000,0.0869149938,0.0000000000,0.4974846840,0.3726355135,0.0687398762,0.0000000000,0.0000000000,0.0864949748,0.0000000000,0.0355310999,0.0000000000,0.0602366664,0.2538318336,0.0834347531,0.2431577891,0.0932465643,0.0000000000,0.0143998228,0.0253186412,0.0320504196,0.0000000000,0.0000000000,0.0349625908,0.0371536240,0.1018847004,0.1246231720,0.0332248658,0.0220965296,0.0628282353,0.0388859361,0.0379032902,0.0333978347,0.2705225945,0.2863940895,0.1227620319,0.1240561679,0.1347580850,0.1326736212,0.0488741919,0.0000000000,0.0000000000,0.0144859217,0.0954443961,0.0730602592,0.1310431957,0.1244937554,0.0000000011,-0.0060402816,-0.0067392499,0.0557961352,-0.0409069918,0.2278240621,-0.0094813295,0.0326662026,0.2278163880,0.0075718802
23:19:30:11.452,61,0.5361210108,0.4082681835,0.0645451844,0.0000000000,0.0000000000,0.0993136764,0.0000000000,0.5347542167,0.4083347023,0.0585413389,0.0000000000,0.0000000000,0.0988899693,0.0000000000,0.0465525128,0.0000000000,0.0698186755,0.2898583710,0.0737131089,0.2650887370,0.0827527568,0.0000000000,0.0149262259,0.0198631566,0.0254095905,0.0000000000,0.0000000000,0.0383883603,0.0405514650,0.1187891513,0.1429861933,0.0327095911,0.0224979967,0.0595644265,0.0391841792,0.0389878303,0.0340731740,0.3127037883,0.3316934407,0.1483207047,0.1491999179,0.2063297778,0.2046433091,0.0501725636,0.0000000000,0.0000000000,0.0142364986,0.1001458988,0.0804148018,0.1434201151,0.1373192519,0.0000000003,-0.0079755494,-0.0026027807,0.0564336479,-0.0346536711,0.2495905310,-0.0088314256,0.0382079519,0.2495828867,0.0097364401
23:19:30:12.451,61,0.6329527497,0.4455349445,0.0488569066,0.0000000000,0.0000000000,0.1114293784,0.0000000000,0.6247345805,0.4453125000,0.0731833875,0.0000000000,0.0000000000,0.1108065695,0.0000000000,0.0537741780,0.0000000000,0.0744962618,0.3087535799,0.0685931370,0.2226269841,0.0761450231,0.0000000000,0.0148104951,0.0307582654,0.0269216541,0.0000000000,0.0000000000,0.0438261479,0.0450214818,0.1302609742,0.1534779966,0.0320415609,0.0227461625,0.0567744039,0.0394068025,0.0399009138,0.0346854739,0.3347947299,0.3552582264,0.1613993943,0.1619164795,0.2753039598,0.2735239565,0.0535618030,0.0000000000,0.0000000000,0.0139474338,0.1054543257,0.0877623335,0.1611705869,0.1484046131,0.0000000000,-0.0114183882,0.0050542201,0.0578243099,-0.0430602767,0.2722847462,-0.0120189721,0.0287461430,0.2722771764,0.0080249701
23:19:30:13.452,61,0.7747683525,0.4357963204,0.0614785627,0.0000000000,0.0000000000,0.1169888824,0.0000000000,0.7718935013,0.4358192682,0.0603657439,0.0000000000,0.0000000000,0.1164470464,0.0000000000,0.0656039715,0.0000000000,0.0766822174,0.3306673765,0.0657211319,0.1901611239,0.0724530667,0.0000000000,0.0143729905,0.0487619936,0.0438297726,0.0000000000,0.0000000000,0.0459140390,0.0468570627,0.1499957740,0.1755182892,0.0311450884,0.0226980057,0.0531457290,0.0393518843,0.0406192429,0.0352480523,0.3461627960,0.3671852648,0.1678171456,0.1681548059,0.3714920282,0.3706652522,0.0564989634,0.0000000000,0.0000000000,0.0136681553,0.1078586355,0.0997814834,0.1666998416,0.1529667825,0.0000000000,-0.0168523267,0.0148486784,0.0585025474,-0.0355756730,0.2663994730,-0.0097057391,0.0362316296,0.2663919628,0.0098843127
23:19:30:14.452,61,0.8170719743,0.4325648844,0.0651601404,0.0000000000,0.0000000000,0.1192821637,0.0000000000,0.8144724965,0.4326571226,0.0566455759,0.0000000000,0.0000000000,0.1187694371,0.0000000000,0.0745061934,0.0000000000,0.0778515488,0.3447700739,0.0639406964,0.1795101017,0.0702366754,0.0000000000,0.0138665317,0.0652055740,0.0541808270,0.0000000000,0.0000000000,0.0471996292,0.0479733944,0.1604220718,0.1878040284,0.0302182920,0.0224979445,0.0504592322,0.0392017141,0.0412618704,0.0357826687,0.3643780351,0.3826282918,0.1727340966,0.1723420471,0.4358036518,0.4355069101,0.0650557429,0.0000000000,0.0000000000,0.0133942217,0.1097239107,0.1054407507,0.1700217128,0.1599425226,0.0000000000,-0.0203446485,0.0305524077,0.0589729846,-0.0334008448,0.2644461989,-0.0090426225,0.0384218358,0.2644386888,0.0104009314
23:19:30:15.452,61,0.8492656350,0.3989389837,0.0615641475,0.0000000000,0.0000000000,0.1143407226,0.0000000000,0.8483225703,0.3989647925,0.0600186177,0.0000000000,0.0000000000,0.1140592396,0.0000000000,0.0875529200,0.0000000000,0.0785649121,0.3834312260,0.0628769770,0.1735908240,0.0689315870,0.0000000000,0.0136714382,0.0753479078,0.0642050132,0.0000000000,0.0000000000,0.0481377430,0.0488045327,0.1694438905,0.2013108432,0.0292740837,0.0222204495,0.0489692874,0.0390309952,0.0428128280,0.0367840640,0.3994548619,0.4256320894,0.1854277849,0.1871589124,0.4802713692,0.4802402556,0.0737429336,0.0000000000,0.0000000000,0.0131518040,0.1131200567,0.1155883521,0.2013186961,0.2065548152,0.0000000000,-0.0242786277,0.0451982208,0.0596228167,-0.0355793685,0.2438711822,-0.0088508893,0.0364956893,0.2438636571,0.0090784328
23:19:30:16.452,61,0.8810866475,0.3636340797,0.0634950548,0.0000000000,0.0000000000,0.1061475202,0.0000000000,0.8808179498,0.3636923730,0.0577148683,0.0000000000,0.0000000000,0.1060326397,0.0000000000,0.1113436893,0.0000000000,0.0793688223,0.4151073992,0.0624639131,0.1703725457,0.0682200491,0.0000000000,0.0138025656,0.0805486739,0.0685738921,0.0000000000,0.0000000000,0.0489667058,0.0495338105,0.1862367690,0.2270625383,0.0282915272,0.0219514165,0.0478610210,0.0387755744,0.0461543463,0.0391621739,0.4312990606,0.4546438754,0.1929543614,0.1954806596,0.5011647344,0.5012142062,0.0820721313,0.0000000000,0.0000000000,0.0129862921,0.1187784374,0.1267342567,0.2199446261,0.2221621275,0.0000000000,-0.0255708918,0.0601253211,0.0596247055,-0.0343891457,0.2223006636,-0.0077715106,0.0378334746,0.2222931832,0.0085491948
23:19:30:17.452,61,0.8929368854,0.3636792600,0.0676914677,0.0000000000,0.0000000000,0.0970294774,0.0000000000,0.8929591775,0.3638035953,0.0536345430,0.0000000000,0.0000000000,0.0969984978,0.0000000000,0.1298687607,0.0000000000,0.0799211934,0.4483242929,0.0622747466,0.1672409922,0.0674126968,0.0000000000,0.0138400570,0.0914067179,0.0771847367,0.0000000000,0.0000000000,0.0508996285,0.0510141365,0.2483862489,0.2929822803,0.0274801571,0.0216191038,0.0470434614,0.0385478996,0.0477059595,0.0404094160,0.4727636576,0.4910899997,0.2071119994,0.2079344541,0.5095633864,0.5096268654,0.0958143324,0.0000000000,0.0000000000,0.0128197270,0.1215466261,0.1315706074,0.2454097867,0.2444872111,0.0000000000,-0.0264897645,0.0786068514,0.0598982535,-0.0319574587,0.2223504186,-0.0072238650,0.0403335765,0.2223428786,0.0091159232
23:19:30:18.452,61,0.8973651528,0.3742428720,0.0640377328,0.0000000000,0.0000000000,0.0868977606,0.0000000000,0.8972613811,0.3743093014,0.0574351586,0.0000000000,0.0000000000,0.0869001448,0.0000000000,0.1459984928,0.0000000000,0.0800965503,0.4823939204,0.0620720610,0.1637083590,0.0659771711,0.0000000000,0.0137159713,0.0962205455,0.0823097751,0.0000000000,0.0000000000,0.0543787628,0.0538292117,0.2900382578,0.3307923675,0.0267359540,0.0212290641,0.0463896617,0.0383252464,0.0487473011,0.0413288549,0.5104265809,0.5301712751,0.2181353271,0.2172636092,0.5091705918,0.5091975331,0.1108937413,0.0000000000,0.0000000000,0.0126603823,0.1227445155,0.1337855756,0.2576768398,0.2555356622,0.0000000000,-0.0273020174,0.1177002564,0.0591077805,-0.0341716111,0.2287885100,-0.0079556843,0.0381001346,0.2287809700,0.0088695381
23:19:30:19.453,61,0.9097932577,0.3269014657,0.0606558137,0.0000000000,0.0000000000,0.0763027519,0.0000000000,0.9097235203,0.3269151449,0.0604536533,0.0000000000,0.0000000000,0.0763128400,0.0000000000,0.1543057710,0.0000000000,0.0802785531,0.4999686182,0.0616417490,0.1569785476,0.0643849373,0.0000000000,0.0136743858,0.0993484259,0.0865228027,0.0000000000,0.0000000000,0.0581813939,0.0568119437,0.3096632361,0.3513621092,0.0260503609,0.0208186768,0.0459009781,0.0381523222,0.0499045514,0.0426349379,0.5305432081,0.5475441813,0.2372314930,0.2351316959,0.5083099604,0.5083230734,0.1334526241,0.0000000000,0.0000000000,0.0125121260,0.1235678717,0.1352001727,0.2875667810,0.2865383923,0.0000000000,-0.0273020174,0.1177002564,0.0591077805,-0.0361947827,0.1998337656,-0.0073290514,0.0363158807,0.1998262703,0.0073532769
