Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:20:04:25.598,61,0.9094505906,0.1471118182,0.0000000000,0.1811341345,0.0000000000,0.4864611626,0.0000000000,0.9085785747,0.1457242221,0.2872862816,0.0000000000,0.0000000000,0.4863756597,0.0000000000,0.0202365164,0.0000000000,0.0006577293,0.0152974240,0.0142634343,0.0138220005,0.1833948046,0.0011926577,0.0000000000,0.0436993204,0.0649784058,0.0000000000,0.0000000000,0.0545200594,0.0540738925,0.0651304498,0.0579888485,0.0855253637,0.0178815145,0.7206920385,0.6425218582,0.6377983689,0.6304143071,0.0006423745,0.0050861742,0.0376235917,0.0371218324,0.9385934472,0.9386125803,0.0583593622,0.0000000000,0.0000000000,0.0598518960,0.5825469494,0.6582368016,0.6366628408,0.5599398017,0.0000028507,-0.1506009549,-0.0264497045,0.0450152755,-0.1747911870,0.0903989896,-0.0157622658,-0.1102002636,0.0904154405,-0.0099705057
23:20:04:26.598,61,0.9153324962,0.1593017429,0.0000000000,0.1532499790,0.0000000000,0.5285425782,0.0000000000,0.9149141908,0.1579836458,0.2591247559,0.0000000000,0.0000000000,0.5285158157,0.0000000000,0.0202062801,0.0017247959,0.0000000000,0.0167135205,0.0139608420,0.0186278578,0.3856855631,0.0000000000,0.0051788474,0.0541462824,0.0617693216,0.0000000000,0.0000000000,0.0565324165,0.0560489893,0.0690814480,0.0695447922,0.1136211082,0.0177237615,0.7612389326,0.6958988905,0.6567881703,0.6366735697,0.0015880793,0.0063862703,0.0432133526,0.0417013355,0.9482194185,0.9482311606,0.0561426170,0.0000000000,0.0000000000,0.0807086900,0.6719139218,0.7034278512,0.6691567302,0.6182554960,0.0000016786,-0.1597061306,-0.0446268022,0.0480052754,-0.1575476080,0.0977208018,-0.0153798442,-0.0931709111,0.0977371633,-0.0091219032
23:20:04:27.598,61,0.9175319076,0.0797754154,0.0000000000,0.0717131197,0.0000000000,0.5800687075,0.0000000000,0.9173371196,0.0793469325,0.1793907881,0.0000000000,0.0000000000,0.5800371170,0.0000000000,0.0289369766,0.0033112210,0.0000000000,0.0244465824,0.0162909161,0.0198072959,0.1837980896,0.0000000000,0.0114005040,0.0707045645,0.0773157179,0.0000000000,0.0000000000,0.0581750683,0.0597524345,0.0740908608,0.0806772113,0.1355761439,0.0202796347,0.6895955801,0.6086505651,0.6106318235,0.5895716548,0.0054860199,0.0100389253,0.0452706851,0.0438848920,0.9523545504,0.9523658156,0.0580287874,0.0000000000,0.0000000000,0.0707723200,0.6993905902,0.7411611676,0.6959162354,0.7092337608,0.0000015875,-0.1519991755,-0.0587483086,0.0478620902,-0.1094543710,0.0487623103,-0.0053307735,-0.0437550172,0.0487787612,-0.0021353250
23:20:04:28.599,61,0.9122889638,0.0190303121,0.0000000000,0.0293217916,0.0000000000,0.5196022987,0.0000000000,0.9120654464,0.0189355873,0.1407323480,0.0000000000,0.0000000000,0.5197548866,0.0000000000,0.0310442671,0.0039062616,0.0000000000,0.0367654897,0.0473616049,0.0282924492,0.0746552125,0.0000000000,0.0181078259,0.1469616592,0.1423051208,0.0000000000,0.0000000000,0.0585502051,0.0609059595,0.0761893764,0.0866982192,0.0808689371,0.0211091265,0.3095462322,0.2494163364,0.2600782514,0.2446037531,0.0623051971,0.0721472576,0.0742838830,0.0800159201,0.8924979568,0.8925699592,0.0688859671,0.0000000000,0.0000000000,0.0318934508,0.4554586411,0.5298376083,0.4496912360,0.4485802650,0.0000057381,-0.1083246246,-0.0940857455,0.0416548923,-0.0859627426,0.0116099641,-0.0009968402,-0.0179104526,0.0116268219,-0.0002082399
23:20:04:29.599,61,0.9117262363,0.0142089408,0.0000000000,0.0080992682,0.0000000000,0.4773886800,0.0000000000,0.9115583897,0.0141443629,0.1188604757,0.0000000000,0.0000000000,0.4775801003,0.0000000000,0.0412381068,0.0000000000,0.0064877495,0.0883589759,0.0558397323,0.0432336442,0.0365295447,0.0000000000,0.0249702428,0.1849559247,0.1635793746,0.0000000000,0.0000000000,0.0672947764,0.0746764988,0.1552804410,0.1910537332,0.0683566928,0.0219758991,0.1836910695,0.1465538442,0.1784199625,0.1635817587,0.1428708434,0.1642653793,0.1040724218,0.1060822010,0.8600714803,0.8600995541,0.0740073547,0.0000000000,0.0000000000,0.0213569179,0.5533048511,0.5829725266,0.4171311259,0.4054046571,0.0000053106,-0.0526309311,-0.0755896494,-0.0205948353,-0.0726050064,0.0086631244,-0.0006284494,-0.0049473760,0.0086798556,-0.0000429434
23:20:05:00.599,61,0.8942399025,0.0000000000,0.0106444787,0.0000000000,0.0652330443,0.5877342820,0.0000000000,0.8959144354,0.0000000000,0.1038513482,0.0000000000,0.0651424676,0.5870522857,0.0000000000,0.0979271159,0.0000000000,0.1410636455,0.2187323123,0.0949923322,0.0711226687,0.0486458093,0.0000000000,0.0715113357,0.1996521354,0.1875684857,0.0000000000,0.0000000000,0.0958865508,0.1007327437,0.2311798334,0.3259943426,0.0625618100,0.0473381877,0.1951795667,0.1664717644,0.1792547256,0.1744765490,0.2834975123,0.3151259422,0.1619516164,0.1819289029,0.8522557616,0.8524523377,0.0783951804,0.0000000000,0.0000000000,0.0162397120,0.6259229779,0.6385260224,0.5140426159,0.5331530571,0.0000052948,-0.0743304864,-0.0075941291,-0.0831962451,-0.0634135157,-0.0284810252,0.0018053581,0.0064997082,-0.0284638871,-0.0001850556
23:20:05:01.599,61,0.8991644979,0.0235046204,0.0251322500,0.0000000000,0.0000000000,0.6123062372,0.0000000000,0.8994400501,0.0234455559,0.0879521221,0.0000000000,0.0000000000,0.6114494205,0.0000000000,0.0864529237,0.0000000000,0.0391448811,0.1672215760,0.0722444430,0.0719955862,0.0462739319,0.0000000000,0.0433231778,0.2518159449,0.2406882793,0.0000000000,0.0000000000,0.1237628385,0.1411173940,0.1697304100,0.2206656635,0.0598300360,0.0542366281,0.1874353588,0.1636786461,0.2469286919,0.2310670316,0.2290340215,0.2497025132,0.1778297275,0.1861061901,0.8880082369,0.8881366849,0.0800556168,0.0000000000,0.0000000000,0.0138598150,0.6468867064,0.6524298787,0.5420432687,0.5597694516,0.0000142967,-0.1022475138,-0.0247836728,-0.0762270242,-0.0537213869,0.0143427709,-0.0007701956,0.0153508354,0.0143598476,0.0002204422
23:20:05:02.599,61,0.8995116353,0.1304923445,0.0231568217,0.0000000000,0.0000000000,0.5646542907,0.0000000000,0.8995300531,0.1302612424,0.0941622630,0.0000000000,0.0000000000,0.5647546649,0.0000000000,0.0806114376,0.0000000000,0.0220366418,0.1197772622,0.0435085036,0.0623907857,0.0415313244,0.0000000000,0.0394236557,0.4011590481,0.4230579734,0.0000000000,0.0000000000,0.1283693910,0.1504582018,0.1564987451,0.1880479008,0.0578659028,0.0503184050,0.1326817870,0.1338791549,0.1545738727,0.1457553059,0.3187639415,0.3634711504,0.2556095719,0.2825751305,0.8960228562,0.8961401582,0.0804603547,0.0000000000,0.0000000000,0.0126259346,0.5202579498,0.5710965991,0.3772438169,0.3865292668,0.0000103108,-0.1094389334,-0.0484800376,-0.0932406187,-0.0573382489,0.0797033310,-0.0045772106,0.0141007761,0.0797211900,0.0011264803
23:20:05:03.599,61,0.9070074558,0.1096104756,0.0435310714,0.0000000000,0.0000000000,0.5068882704,0.0000000000,0.9068492055,0.1095164269,0.0714519322,0.0000000000,0.0000000000,0.5072266459,0.0000000000,0.0328516960,0.0000000000,0.0131322546,0.0647905245,0.0350449160,0.0364845544,0.0393663347,0.0000000000,0.0346868150,0.3521760702,0.3575015962,0.0000000000,0.0000000000,0.1317060292,0.1539328992,0.1059026942,0.1209595203,0.0568424128,0.0447366126,0.2191810459,0.1878131926,0.2137459815,0.2085471600,0.1558787972,0.1694526821,0.1597671956,0.1769639254,0.9095661640,0.9096076488,0.0803556070,0.0000000000,0.0000000000,0.0120438766,0.4901581705,0.5491664410,0.3921473026,0.4151136577,0.0000103585,-0.1140860692,-0.0446944311,-0.0847391412,-0.0435498022,0.0669633672,-0.0029196769,0.0265320204,0.0669808388,0.0017795889
23:20:05:04.599,61,0.9141252041,0.1592990756,0.0564115569,0.0000000000,0.0000000000,0.3993607163,0.0000000000,0.9140266180,0.1592534035,0.0611391105,0.0000000000,0.0000000000,0.3996416032,0.0000000000,0.0363988131,0.0000000000,0.0214282088,0.1142817438,0.0303790271,0.0391811244,0.0379030481,0.0000000000,0.0291991867,0.3600625694,0.3786729276,0.0000000000,0.0000000000,0.1013791487,0.1057917476,0.0914325267,0.1001808122,0.0544681028,0.0403883792,0.1203288957,0.1183553189,0.1305102557,0.1282668710,0.3296914399,0.3472357690,0.2781931162,0.3040080369,0.8861401677,0.8861516118,0.0805651397,0.0000000000,0.0000000000,0.0116318157,0.4010069966,0.4466002882,0.2831631601,0.3112593293,0.0000107197,-0.0955067202,-0.0744207427,-0.0748343244,-0.0371710882,0.0973498225,-0.0036292218,0.0342967659,0.0973677263,0.0033493219
