Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:20:20:08.664,61,0.9268275499,0.2942933142,0.0834538415,0.0000000000,0.0000000000,0.0877628624,0.0000000000,0.9270302057,0.2945733368,0.0368740782,0.0000000000,0.0000000000,0.0877685249,0.0000000000,0.1166552380,0.0000000000,0.0428671800,0.4099072516,0.0778259858,0.1823910624,0.0867502838,0.0000000000,0.0046869065,0.0023683934,0.0032483225,0.0000000000,0.0000000000,0.0355773382,0.0363545381,0.2035371661,0.2093203962,0.0335643329,0.0224192068,0.0606795326,0.0547924079,0.0409769453,0.0384524055,0.2868562341,0.2791654468,0.1686225981,0.1701492816,0.4085049331,0.4085030258,0.1387410760,0.0000000000,0.0000000000,0.0150021492,0.0964402035,0.1021330729,0.1668943763,0.1841968745,0.0000003757,-0.0517565273,0.0583782196,0.0204581488,-0.0221613366,0.1799893081,-0.0040320912,0.0501567908,0.1800024509,0.0091230553
23:20:20:09.664,61,0.9378942251,0.2861428559,0.0801404789,0.0000000000,0.0000000000,0.0647512227,0.0000000000,0.9383296967,0.2863762379,0.0394644365,0.0000000000,0.0000000000,0.0647564530,0.0000000000,0.1255713999,0.0000000000,0.0423703231,0.4171774685,0.0789712295,0.1876097918,0.0892738849,0.0000000000,0.0042782156,0.0021939171,0.0038884163,0.0000000000,0.0000000000,0.0387229584,0.0391856730,0.2163962871,0.2206657082,0.0331485011,0.0219516214,0.0671777949,0.0562609509,0.0442901142,0.0416356139,0.2884438038,0.2803243697,0.2225959152,0.2240557671,0.4225564599,0.4225614369,0.1458475143,0.0000000000,0.0000000000,0.0148107922,0.0965614319,0.1029972732,0.2102892846,0.2380573750,0.0000003846,-0.0534088872,0.0792367309,0.0241142064,-0.0237394441,0.1749871522,-0.0041966047,0.0482084863,0.1750001460,0.0085201757
23:20:20:10.664,61,0.9459018707,0.3076134324,0.0710662529,0.0000000000,0.0000000000,0.0464694090,0.0000000000,0.9462012649,0.3077456951,0.0480968803,0.0000000000,0.0000000000,0.0464723259,0.0000000000,0.1405194551,0.0000000000,0.0419832580,0.4211705029,0.0796442032,0.1936449111,0.0906992182,0.0000000000,0.0041455468,0.0024916162,0.0099378899,0.0000000000,0.0000000000,0.0428884104,0.0431132838,0.2246930450,0.2291313857,0.0326996073,0.0214756690,0.0695520863,0.0569813997,0.0472420417,0.0446368419,0.2937068641,0.2850588858,0.2418320924,0.2452991605,0.4055017531,0.4055336714,0.1782468557,0.0000000000,0.0000000000,0.0147029003,0.0964579508,0.1036847830,0.2455395162,0.2698802054,0.0000003034,-0.0556906871,0.1020118892,0.0265257265,-0.0288629290,0.1880704165,-0.0054923650,0.0426472425,0.1880834401,0.0081145447
23:20:20:11.664,61,0.9501062632,0.3236920834,0.0678447261,0.0000000000,0.0000000000,0.0367434844,0.0000000000,0.9503202438,0.3237915933,0.0505268686,0.0000000000,0.0000000000,0.0367453173,0.0000000000,0.1461879164,0.0000000000,0.0416199714,0.4228026867,0.0798228234,0.2012953162,0.0917512551,0.0000000000,0.0041419747,0.0057756170,0.0179007445,0.0000000000,0.0000000000,0.0475381576,0.0474798232,0.2283318043,0.2326288223,0.0324131809,0.0210200734,0.0750508830,0.0606531464,0.0588331185,0.0568062104,0.3134381175,0.2995674014,0.2965549231,0.2967185378,0.4402689636,0.4402975738,0.1872514486,0.0000000000,0.0000000000,0.0146349482,0.1010309830,0.1192535833,0.3209021091,0.3481127918,0.0000001363,-0.0585069470,0.1269430965,0.0268775132,-0.0302631371,0.1978848428,-0.0060670278,0.0406359881,0.1978977770,0.0081460010
23:20:20:12.664,61,0.9521877170,0.3312148452,0.0640664771,0.0000000000,0.0000000000,0.0322268195,0.0000000000,0.9523692727,0.3312648833,0.0540479608,0.0000000000,0.0000000000,0.0322281830,0.0000000000,0.1486606151,0.0000000000,0.0411992781,0.4174110889,0.0799909383,0.2007305771,0.0923247859,0.0000000000,0.0043565682,0.0121445721,0.0270858221,0.0000000000,0.0000000000,0.0531894527,0.0530542582,0.2303401232,0.2346433252,0.0324938893,0.0206818655,0.0912992805,0.0725754648,0.0678888634,0.0663016886,0.3002747595,0.2902986705,0.3016701043,0.3028725982,0.5050311685,0.5050702095,0.1894399524,0.0000000000,0.0000000000,0.0145974085,0.1339639276,0.1536175162,0.3484707177,0.3742431998,0.0000000737,-0.0586667731,0.1491946578,0.0288454369,-0.0323420987,0.2024655789,-0.0066378736,0.0383372828,0.2024784982,0.0078682331
23:20:20:13.665,61,0.9530649185,0.3246251345,0.0580983758,0.0000000000,0.0000000000,0.0303957053,0.0000000000,0.9532235861,0.3245879114,0.0603933558,0.0000000000,0.0000000000,0.0303968024,0.0000000000,0.1463993639,0.0000000000,0.0407636315,0.3595766127,0.0794953108,0.1639343649,0.0913583636,0.0000000000,0.0041770623,0.0315002277,0.0354661644,0.0000000000,0.0000000000,0.0569153987,0.0569222979,0.2311847210,0.2356701940,0.0327588320,0.0204003733,0.0984971896,0.0794932842,0.0715346113,0.0701004863,0.2707744539,0.2572915554,0.2954371870,0.2865339518,0.5755526423,0.5755978227,0.1787471175,0.0000000000,0.0000000000,0.0145354588,0.1467773020,0.1649763435,0.3598554134,0.3804322183,0.0000000728,-0.0602654479,0.1673145592,0.0305946339,-0.0361690521,0.1984109432,-0.0072702994,0.0347944759,0.1984239668,0.0069945911
23:20:20:14.665,61,0.9530298114,0.3269757032,0.0527610555,0.0000000000,0.0000000000,0.0335436910,0.0000000000,0.9531356692,0.3268626630,0.0658026189,0.0000000000,0.0000000000,0.0335440114,0.0000000000,0.1398394406,0.0000000000,0.0408853926,0.3440279365,0.0789324492,0.1548779607,0.0909108743,0.0000000000,0.0041595646,0.0421583354,0.0398697592,0.0000000000,0.0000000000,0.0592773259,0.0593810081,0.2255215049,0.2357184440,0.0331807919,0.0202190205,0.1077809110,0.0898773819,0.0752176493,0.0733560324,0.2530426681,0.2444953620,0.2948048115,0.2835469246,0.6280962825,0.6281402111,0.1480053961,0.0000000000,0.0000000000,0.0145171117,0.1734013706,0.1857887805,0.3641869128,0.3793132901,0.0000000994,-0.0628160834,0.1765608788,0.0315241776,-0.0393975154,0.1998262107,-0.0079769092,0.0315889083,0.1998391449,0.0063969474
23:20:20:15.665,61,0.9459556937,0.3279857337,0.0377680883,0.0000000000,0.0000000000,0.0450298451,0.0000000000,0.9459352493,0.3276670575,0.0801303983,0.0000000000,0.0000000000,0.0450290889,0.0000000000,0.0971158817,0.0000000000,0.0409751832,0.2754142582,0.0751792714,0.1354507208,0.0870144665,0.0000000000,0.0040866598,0.0483607464,0.0419687405,0.0000000000,0.0000000000,0.0625999495,0.0629311725,0.1787314564,0.2000389397,0.0382750109,0.0202664696,0.1286474764,0.1051689461,0.0941842794,0.0890610516,0.1892387122,0.1888820529,0.2431367934,0.2318740636,0.7119784355,0.7120291591,0.1342050135,0.0000000000,0.0000000000,0.0145324059,0.2115213573,0.2146920562,0.3617323637,0.3551979661,0.0000002367,-0.0641362369,0.1836334169,0.0338377804,-0.0479708351,0.2003940493,-0.0097398078,0.0226096138,0.2004069835,0.0045923535
23:20:20:16.665,61,0.9298978448,0.3048973382,0.0086710555,0.0000000000,0.0000000000,0.0827882290,0.0000000000,0.9297170639,0.3042290807,0.1082866788,0.0000000000,0.0000000000,0.0827977657,0.0000000000,0.0742298886,0.0000000000,0.0362502784,0.1724307537,0.0738861412,0.0761646479,0.0790836513,0.0000000000,0.0039293990,0.0511031933,0.0432449840,0.0000000000,0.0000000000,0.0638662502,0.0642691329,0.1653401703,0.1795426160,0.0446608327,0.0204129890,0.1509058177,0.1146327630,0.1099613979,0.1080545262,0.1436117589,0.1474567950,0.1573545039,0.1547030658,0.7879044414,0.7879723907,0.1253616512,0.0000000000,0.0000000000,0.0146116102,0.2270131260,0.2399409413,0.3286844194,0.3203303814,0.0000030102,-0.0664949194,0.1842789799,0.0350172855,-0.0650079101,0.1862409413,-0.0122398511,0.0052052378,0.1862537414,0.0009808589
23:20:20:17.665,61,0.9153136015,0.2584413588,0.0000000000,0.0232880097,0.0000000000,0.1782982796,0.0000000000,0.9148594141,0.2575365007,0.1385638565,0.0000000000,0.0000000000,0.1783132553,0.0000000000,0.0425256230,0.0000000000,0.0289789177,0.0852461830,0.0734086409,0.0522621572,0.0999964997,0.0000000000,0.0043238136,0.0033213838,0.0084277233,0.0000000000,0.0000000000,0.0560113713,0.0555412136,0.0894896090,0.0960287452,0.0588084385,0.0205821544,0.2536656559,0.1898619086,0.2706769705,0.2660972476,0.0485457927,0.0545716137,0.0620089769,0.0637065768,0.8621871471,0.8622580767,0.1157977805,0.0000000000,0.0000000000,0.0247260667,0.3753742576,0.3932296336,0.4221836030,0.4040966332,0.0000041639,-0.0742561072,0.1808181703,0.0354074650,-0.0835961029,0.1578760296,-0.0132922959,-0.0140489126,0.1578885913,-0.0022367029
23:20:20:18.665,61,0.9101710916,0.1976668239,0.0000000000,0.0895690173,0.0000000000,0.2832618952,0.0000000000,0.9096301198,0.1964635402,0.2010770589,0.0000000000,0.0000000000,0.2832163274,0.0000000000,0.0316956751,0.0000000000,0.0207748767,0.0540732406,0.0550650172,0.0360131115,0.1136123911,0.0000000000,0.0058559086,0.0000000000,0.0000000000,0.0123829609,0.0094934124,0.0438520238,0.0435115546,0.0669664145,0.0709774345,0.0699087307,0.0207926165,0.3415818512,0.2694664001,0.4075569212,0.3985823095,0.0195277166,0.0264360625,0.0309906732,0.0341959447,0.9044788480,0.9045218229,0.1030795053,0.0000000000,0.0000000000,0.0376434810,0.4700541198,0.4912645221,0.4994380176,0.4526160657,0.0000041923,-0.0871975496,0.1722361147,0.0294421576,-0.1219430640,0.1209150106,-0.0147792557,-0.0543158278,0.1209270060,-0.0065971147
23:20:20:19.665,61,0.9077220559,0.1523755640,0.0000000000,0.1483850181,0.0000000000,0.3855091035,0.0000000000,0.9071468115,0.1511026323,0.2568099797,0.0000000000,0.0000000000,0.3853273094,0.0000000000,0.0261821281,0.0000000000,0.0140218344,0.0382673778,0.0466492325,0.0276977476,0.1218223497,0.0000000000,0.0065855850,0.0000000000,0.0000000000,0.0208381489,0.0186882615,0.0384483859,0.0376887433,0.0555039532,0.0581140071,0.0743284747,0.0210625716,0.3772072792,0.2990108132,0.4484711587,0.4406415224,0.0049144723,0.0121124452,0.0183354653,0.0203120112,0.9247827530,0.9248215556,0.0899876580,0.0000000000,0.0000000000,0.0421726927,0.5290652514,0.5593713522,0.5793135166,0.5257727504,0.0000043903,-0.1232564002,0.1432522535,0.0186713878,-0.1562030017,0.0934442878,-0.0145784207,-0.0902497917,0.0934624076,-0.0084479293
23:20:20:20.666,61,0.9067243338,0.1295254827,0.0000000000,0.1485862285,0.0000000000,0.4755760133,0.0000000000,0.9061470032,0.1284382790,0.2568639219,0.0000000000,0.0000000000,0.4754012823,0.0000000000,0.0234219059,0.0000000000,0.0103878379,0.0314789414,0.0422108993,0.0233671423,0.1257924885,0.0000000000,0.0070004156,0.0000000000,0.0000000000,0.0240446962,0.0226973612,0.0358767882,0.0349934623,0.0496881269,0.0514892563,0.0770772099,0.0215226859,0.4278944433,0.3493538499,0.4900643528,0.4780557454,0.0000000000,0.0056536943,0.0161794834,0.0166332480,0.9380103946,0.9380485415,0.0791492015,0.0000000000,0.0000000000,0.0539283529,0.5751130581,0.6253703237,0.6121747494,0.5735351443,0.0000025778,-0.1855582595,0.0906853527,-0.0017705690,-0.1564225703,0.0794302598,-0.0123995328,-0.0904814228,0.0794483200,-0.0071938098
23:20:20:21.666,61,0.9097294807,0.1307623088,0.0000000000,0.0736286566,0.0000000000,0.5329714417,0.0000000000,0.9094051123,0.1300625503,0.1817522496,0.0000000000,0.0000000000,0.5326508284,0.0000000000,0.0217109937,0.0000000000,0.0085328212,0.0287753176,0.0397394747,0.0215784535,0.1920570135,0.0000000000,0.0103988880,0.0000000000,0.0000000000,0.0004475638,0.0121559640,0.0346393734,0.0337348953,0.0469528697,0.0484466888,0.0781674236,0.0216059051,0.5342541933,0.4603872597,0.6086539626,0.5862550735,0.0000000000,0.0039813383,0.0225548875,0.0223093051,0.9460113049,0.9460431337,0.0735286623,0.0000000000,0.0000000000,0.0694563910,0.6517979503,0.6809353232,0.6952506900,0.6611527205,0.0000014501,-0.1920130551,0.0732915327,-0.0261984468,-0.1106744632,0.0799408257,-0.0088479826,-0.0448336825,0.0799586698,-0.0035912825
23:20:20:22.666,61,0.9106054902,0.1634691805,0.0116179734,0.0000000000,0.0000000000,0.6034402251,0.0000000000,0.9103538990,0.1631637663,0.0962188542,0.0000000000,0.0000000000,0.6030395627,0.0000000000,0.0208930448,0.0000000000,0.0075747431,0.0272372663,0.0335793756,0.0201755650,0.1655846089,0.0000000000,0.0115037924,0.0127374390,0.0000000000,0.0000000000,0.0065737562,0.0463534519,0.0488521159,0.0454664789,0.0469936095,0.0813625082,0.0220028888,0.6810237169,0.6185910702,0.7133330107,0.6870859861,0.0000000000,0.0030253017,0.0262139048,0.0266429931,0.9594072104,0.9594177008,0.0621683821,0.0000000000,0.0000000000,0.0739508569,0.7053965926,0.7120078802,0.7382898927,0.7328344584,0.0000015953,-0.1655705720,0.0699945465,-0.0281800181,-0.0584847145,0.0998423398,-0.0058553251,0.0070616598,0.0998601317,0.0007075259
23:20:20:23.666,61,0.9109629393,0.1513570100,0.1260914356,0.0000000000,0.0000000000,0.6722717285,0.0000000000,0.9107563496,0.1517662257,0.0000000000,0.0180152375,0.0000000000,0.6712797880,0.0000000000,0.0206915662,0.0000000000,0.0103086615,0.0268253312,0.0312008951,0.0195633154,0.2858912945,0.0000000000,0.0339392647,0.0468034819,0.0291285925,0.0000000000,0.0000000000,0.0581745878,0.0635498762,0.0458509699,0.0542703569,0.1327409595,0.0224944707,0.7483388782,0.6861663461,0.7353664041,0.6948175430,0.0000000000,0.0032666444,0.0341495313,0.0383365974,0.9650952816,0.9650995135,0.0522966832,0.0000000000,0.0000000000,0.0836963952,0.7230995893,0.7254949808,0.7032464743,0.7051733732,0.0000041157,-0.0966114625,0.0408488251,-0.0166834053,0.0109576201,0.0927142948,0.0010188285,0.0766952336,0.0927321166,0.0071254573
23:20:20:24.666,61,0.9114986658,0.1741426736,0.1443058699,0.0000000000,0.0000000000,0.7039253116,0.0000000000,0.9113185406,0.1747422218,0.0000000000,0.0373328552,0.0000000000,0.7025895119,0.0000000000,0.0208457243,0.0000000000,0.0114672482,0.0284165908,0.0301324353,0.0194045752,0.2628056705,0.0000000000,0.0403800383,0.0218914878,0.0090244561,0.0000000000,0.0000000000,0.0541254096,0.0580643937,0.0461824983,0.0580242164,0.1338642836,0.0228452068,0.6271543503,0.5558381677,0.6113895774,0.5689482689,0.0012694536,0.0053362744,0.0366726443,0.0418231599,0.9681545496,0.9681558609,0.0487025268,0.0000000000,0.0000000000,0.0828417391,0.7435096502,0.7738467455,0.6989719272,0.7056515217,0.0000032466,0.0135153662,-0.0268338304,0.0114624407,0.0226755254,0.1067715064,0.0024301296,0.0876518637,0.1067892313,0.0093837176
23:20:20:25.667,61,0.9114003181,0.1479736269,0.1450591236,0.0000000000,0.0000000000,0.6810784936,0.0000000000,0.9112371802,0.1484918445,0.0000000000,0.0337375924,0.0000000000,0.6800823212,0.0000000000,0.0215390641,0.0000000000,0.0131588010,0.0822313800,0.0428318009,0.0217530280,0.0722385570,0.0000000000,0.0254897345,0.1430558711,0.1067167372,0.0000000000,0.0000000000,0.0553412661,0.0599627346,0.0978447720,0.1267928332,0.0655547380,0.0233162642,0.2418157011,0.2097749114,0.2649035752,0.2401986271,0.0708127096,0.0720481873,0.0874688327,0.0827143118,0.9643111825,0.9643161893,0.0622705817,0.0000000000,0.0000000000,0.0257141702,0.6238613725,0.6281589270,0.5539524555,0.5757002234,0.0000032082,0.0582873225,-0.0179386288,0.0126272971,0.0205243845,0.0907276720,0.0018671225,0.0882488787,0.0907460526,0.0080197016
23:20:20:26.666,61,0.9114137292,0.1218022034,0.1276367307,0.0000000000,0.0000000000,0.6400172710,0.0000000000,0.9112638235,0.1221368462,0.0000000000,0.0144658703,0.0000000000,0.6394406557,0.0000000000,0.0265099593,0.0000000000,0.0140014216,0.0988455638,0.0468501821,0.0303538889,0.0286892597,0.0000000000,0.0225299634,0.1873070151,0.1823954433,0.0000000000,0.0000000000,0.0737121776,0.0855012685,0.1186869368,0.1555435508,0.0490614213,0.0245742686,0.2040311247,0.1781298816,0.2241641134,0.2055166662,0.0971899107,0.1014731228,0.1201472655,0.1271226406,0.9531487823,0.9531787634,0.0682919025,0.0000000000,0.0000000000,0.0113843605,0.5842517614,0.5944020152,0.5226010680,0.5458040237,0.0000033656,0.0614614263,-0.0506929122,-0.0009338642,0.0088121127,0.0746120661,0.0006587041,0.0777526870,0.0746306404,0.0058076084
