Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:21:16:15.904,61,0.4231895506,0.3478528261,0.0350689366,0.0000000000,0.0000000000,0.1291690618,0.0000000000,0.4171270132,0.3473509848,0.0896357521,0.0000000000,0.0000000000,0.1285793185,0.0000000000,0.0435141101,0.0000000000,0.0202871971,0.1947928220,0.1216243058,0.1657100469,0.1345599890,0.0000000000,0.0011879439,0.0000000000,0.0000000000,0.0108376322,0.0336676724,0.0230518747,0.0231276583,0.1269121468,0.1362811476,0.0491689146,0.0249720979,0.0861534327,0.0582725108,0.0425354652,0.0387371555,0.1435263455,0.1361027360,0.0585854687,0.0554295406,0.0678076670,0.0659720227,0.1621826142,0.0000000000,0.0000000000,0.0173479486,0.1119521633,0.1024391651,0.0865862519,0.0852628723,0.0000000494,-0.0260187928,0.0345756933,0.0251084287,-0.0535261929,0.2124936432,-0.0115422914,0.0209405050,0.2125385553,0.0045185531
23:21:16:16.904,61,0.4519372880,0.3702360988,0.0389697962,0.0000000000,0.0000000000,0.1397593617,0.0000000000,0.4443019331,0.3697706163,0.0859563351,0.0000000000,0.0000000000,0.1390252560,0.0000000000,0.0588412881,0.0000000000,0.0220205467,0.2405997664,0.1184482947,0.1776922643,0.1065905765,0.0000000000,0.0002669364,0.0000000000,0.0000000000,0.0109476484,0.0343296379,0.0251529366,0.0250737723,0.1396622658,0.1483049244,0.0486583672,0.0257181171,0.0755100697,0.0575168766,0.0422749408,0.0384645388,0.2102414370,0.1980514377,0.0749184266,0.0695225149,0.0757538676,0.0736319125,0.2390801460,0.0000000000,0.0000000000,0.0172784198,0.1168199256,0.1058770716,0.0876449496,0.0853686035,0.0000000358,-0.0224086326,0.0471784137,0.0293145478,-0.0511727296,0.2261812687,-0.0117701283,0.0231989492,0.2262263149,0.0053390865
23:21:16:17.904,61,0.5629649162,0.4174320102,0.0420368575,0.0000000000,0.0000000000,0.1455266774,0.0000000000,0.5571375489,0.4169742465,0.0831491202,0.0000000000,0.0000000000,0.1448574513,0.0000000000,0.0651416481,0.0000000000,0.0230184924,0.2584911287,0.1146229282,0.1831527352,0.0986370966,0.0044095637,0.0000000000,0.0000000000,0.0000000000,0.0097102085,0.0332701653,0.0267337952,0.0264962874,0.1480241120,0.1545669138,0.0470774956,0.0260568373,0.0684213862,0.0562311001,0.0417553373,0.0379817635,0.2293052226,0.2158843726,0.0900530443,0.0818715319,0.1233095601,0.1213774085,0.3046049178,0.0000000000,0.0000000000,0.0172023494,0.1231328323,0.1141461134,0.0917061716,0.0872309059,0.0000000249,-0.0185728576,0.0506283082,0.0355686881,-0.0491527393,0.2550299764,-0.0128085930,0.0248483475,0.2550751865,0.0064785760
23:21:16:18.904,61,0.7526119947,0.3997936845,0.0360064730,0.0000000000,0.0000000000,0.1480385810,0.0000000000,0.7307993174,0.3992531598,0.0883961767,0.0000000000,0.0000000000,0.1473884732,0.0000000000,0.0680491701,0.0000000000,0.0284772385,0.2669626176,0.1119612008,0.1888354272,0.0949186385,0.0059860502,0.0000000000,0.0000000000,0.0000000000,0.0090858936,0.0328068100,0.0283134039,0.0279747713,0.1514327228,0.1575886458,0.0452458151,0.0261354316,0.0654349998,0.0555931479,0.0414178111,0.0376281999,0.2210025638,0.2177689672,0.1071616486,0.0993077531,0.1851890832,0.1828765869,0.2906952500,0.0000000000,0.0000000000,0.0170539878,0.1344392002,0.1237151548,0.1142910644,0.1039816141,0.0000000106,-0.0146821896,0.0548097901,0.0394800939,-0.0523986407,0.2442318797,-0.0130513795,0.0213423260,0.2442768365,0.0053192158
23:21:16:19.905,61,0.9155190587,0.2960260808,0.0667682812,0.0000000000,0.0000000000,0.1227151230,0.0000000000,0.9124369621,0.2960303128,0.0552996583,0.0000000000,0.0000000000,0.1223161072,0.0000000000,0.0699391738,0.0000000000,0.0315935090,0.2713504434,0.1090818271,0.1904838830,0.0943882093,0.0066440655,0.0000000000,0.0000000000,0.0000000000,0.0090123788,0.0322794653,0.0293361321,0.0290670972,0.1535079330,0.1598140895,0.0435948782,0.0260029584,0.0639153421,0.0550246164,0.0413987003,0.0376061015,0.2127145380,0.2080149055,0.1133441404,0.1069047377,0.2574374974,0.2562060952,0.2656569183,0.0000000000,0.0000000000,0.0168144144,0.1374134272,0.1271446198,0.1219434217,0.1225901768,0.0000000081,-0.0114242276,0.0560777672,0.0439390168,-0.0332296081,0.1809356362,-0.0060777087,0.0401210114,0.1809792966,0.0073393001
23:21:16:20.904,61,0.9654414654,0.2734816670,0.0645858571,0.0000000000,0.0000000000,0.0911490545,0.0000000000,0.9655445814,0.2734606266,0.0564022101,0.0000000000,0.0000000000,0.0909436122,0.0000000000,0.0708853155,0.0000000000,0.0378944725,0.2734631598,0.1060428619,0.1910780370,0.0987957269,0.0067024417,0.0000000000,0.0000000000,0.0000000000,0.0086284541,0.0317742340,0.0302018002,0.0299461614,0.1543157101,0.1609483361,0.0425517075,0.0257068016,0.0634282380,0.0547325946,0.0416203663,0.0377968848,0.2007938921,0.1981955767,0.1268820465,0.1234527528,0.3430377543,0.3424821794,0.2597326338,0.0000000000,0.0000000000,0.0165906716,0.1386637390,0.1291072667,0.1700780392,0.1712839603,0.0000000104,-0.0040513934,0.0608365238,0.0460955426,-0.0339743607,0.1671449691,-0.0057309587,0.0389037021,0.1671881527,0.0065637752
23:21:16:21.905,61,0.9631992579,0.2859212458,0.0654823482,0.0000000000,0.0000000000,0.0695328042,0.0000000000,0.9619483948,0.2859145403,0.0553639606,0.0000000000,0.0000000000,0.0694800541,0.0000000000,0.0750361979,0.0000000000,0.0449554287,0.2797800004,0.1045146063,0.1915597916,0.1007562652,0.0063517895,0.0000000000,0.0000000000,0.0000000000,0.0078520700,0.0307489913,0.0318419375,0.0316544883,0.1548730880,0.1627161056,0.0417549089,0.0254521780,0.0633169785,0.0544628985,0.0420640707,0.0381909572,0.1972429156,0.1953413635,0.1352959275,0.1328662038,0.3986896574,0.3985442221,0.2596113086,0.0000000000,0.0000000000,0.0164328273,0.1385047734,0.1300889999,0.1837127954,0.1857002228,0.0000000116,0.0008476808,0.0717414171,0.0455999337,-0.0333052054,0.1747531742,-0.0058790157,0.0393919945,0.1747963578,0.0069546606
23:21:16:22.905,61,0.9599643946,0.3082305789,0.0741946176,0.0000000000,0.0000000000,0.0593858771,0.0000000000,0.9598411918,0.3083419800,0.0474705473,0.0000000000,0.0000000000,0.0593883544,0.0000000000,0.0905308351,0.0000000000,0.0484135859,0.3263115585,0.1029688120,0.1970350295,0.1017567068,0.0057592350,0.0000000000,0.0000000000,0.0000000000,0.0067346427,0.0287169646,0.0340510495,0.0340238214,0.1633055955,0.1833716333,0.0409510992,0.0250999257,0.0635710657,0.0544734560,0.0423878767,0.0385362729,0.1957923621,0.1941354424,0.1549218148,0.1543183327,0.4703008235,0.4702427387,0.2610957623,0.0000000000,0.0000000000,0.0163127612,0.1377783418,0.1307249665,0.1929857880,0.1973937750,0.0000000116,0.0056973612,0.0868190154,0.0461282060,-0.0284850951,0.1884327829,-0.0054311822,0.0445213504,0.1884763688,0.0084890071
23:21:16:23.905,61,0.9597119689,0.3150605559,0.0747730657,0.0000000000,0.0000000000,0.0530983545,0.0000000000,0.9598293304,0.3151853681,0.0466331020,0.0000000000,0.0000000000,0.0531223789,0.0000000000,0.0952850580,0.0000000000,0.0502198152,0.3389565945,0.0992366523,0.1987343431,0.1023814902,0.0049967393,0.0000000000,0.0012945365,0.0000000000,0.0000000000,0.0159574728,0.0363676548,0.0364513323,0.1672943681,0.1892947555,0.0401761681,0.0247058310,0.0638601929,0.0544973761,0.0428270400,0.0389982797,0.2019728571,0.1997229606,0.1663038731,0.1663024575,0.5316141248,0.5315573215,0.2681756318,0.0000000000,0.0000000000,0.0162601862,0.1372298151,0.1311959922,0.2118758410,0.2176692933,0.0000000149,0.0111326175,0.1044544503,0.0486838408,-0.0279600378,0.1926120371,-0.0054522776,0.0448323637,0.1926555634,0.0087425234
23:21:16:24.905,61,0.9562069178,0.3342756331,0.0738170221,0.0000000000,0.0000000000,0.0492829718,0.0000000000,0.9562880397,0.3343946338,0.0480283573,0.0000000000,0.0000000000,0.0493130945,0.0000000000,0.1019777730,0.0000000000,0.0513298027,0.3530763090,0.0971896946,0.1999011785,0.1030715033,0.0042334571,0.0000000000,0.0238141622,0.0000000000,0.0000000000,0.0032175798,0.0394557416,0.0393059589,0.1726806611,0.1929379106,0.0391285419,0.0243446771,0.0641001686,0.0545176156,0.0433626361,0.0395982191,0.2276144922,0.2221286446,0.1794142127,0.1795897931,0.5576528311,0.5575910807,0.2747648954,0.0000000000,0.0000000000,0.0162651744,0.1371665597,0.1334563047,0.2551984191,0.2603034973,0.0000000230,0.0130011216,0.1227622181,0.0516787246,-0.0287287105,0.2043555826,-0.0059530968,0.0441548079,0.2043994218,0.0091498131
23:21:16:25.905,61,0.9551594257,0.3128546178,0.0777542517,0.0000000000,0.0000000000,0.0472171083,0.0000000000,0.9552621841,0.3130202889,0.0434964225,0.0000000000,0.0000000000,0.0472504646,0.0000000000,0.1086637601,0.0000000000,0.0515442900,0.3821481168,0.0957755968,0.2000462413,0.1031567305,0.0033954626,0.0000000000,0.0307957623,0.0094226208,0.0000000000,0.0000000000,0.0442298204,0.0443397723,0.2051448673,0.2151571363,0.0382791907,0.0239369441,0.0648813546,0.0548848324,0.0441621058,0.0407512486,0.2388221920,0.2331260145,0.2035579830,0.2056638896,0.5985212326,0.5984486938,0.2500551343,0.0000000000,0.0000000000,0.0162180178,0.1375647187,0.1413015574,0.3032541275,0.3188313842,0.0000000315,0.0129757123,0.1418189555,0.0510745756,-0.0260860771,0.1912790835,-0.0050508631,0.0466319844,0.1913225800,0.0090287104
23:21:16:26.905,61,0.9544347525,0.3176366389,0.0765864253,0.0000000000,0.0000000000,0.0461078137,0.0000000000,0.9545419812,0.3177922964,0.0441395678,0.0000000000,0.0000000000,0.0461415313,0.0000000000,0.1126755029,0.0000000000,0.0512637272,0.3915339410,0.0947067216,0.1967727393,0.1033792645,0.0019370359,0.0000000000,0.0357544795,0.0245175324,0.0000000000,0.0000000000,0.0484881736,0.0492279492,0.2137316316,0.2215049714,0.0376082063,0.0235373098,0.0740162730,0.0604678541,0.0481986813,0.0447488986,0.2444556355,0.2409157902,0.2263463438,0.2309729904,0.6550799608,0.6550068855,0.2076156437,0.0000000000,0.0000000000,0.0161334425,0.1460189223,0.1556581408,0.3617895842,0.3697595298,0.0000000324,0.0136158280,0.1597799063,0.0506841615,-0.0264567342,0.1941970736,-0.0052027432,0.0459054373,0.1942404360,0.0090271356
23:21:16:27.906,61,0.9541487098,0.3007819653,0.0807914585,0.0000000000,0.0000000000,0.0456982404,0.0000000000,0.9542530179,0.3009840548,0.0395371430,0.0000000000,0.0000000000,0.0457309037,0.0000000000,0.1236593798,0.0000000000,0.0508613735,0.3954247534,0.0904549658,0.1905074269,0.1028411239,0.0007905918,0.0000000000,0.0420284793,0.0348029472,0.0000000000,0.0000000000,0.0504748374,0.0515394546,0.2181329280,0.2251368761,0.0369326696,0.0230899584,0.0776747167,0.0640718937,0.0497679077,0.0463476442,0.2624969184,0.2636269927,0.2552361786,0.2574234903,0.6839047074,0.6838296056,0.1864296496,0.0000000000,0.0000000000,0.0159536097,0.1535446048,0.1630517989,0.3761863410,0.3856920898,0.0000000283,0.0099117504,0.1762779504,0.0486700647,-0.0237447154,0.1839131415,-0.0044164327,0.0485213250,0.1839562505,0.0090240790
23:21:16:28.905,61,0.9538421035,0.3041809499,0.0796181783,0.0000000000,0.0000000000,0.0464671403,0.0000000000,0.9539389014,0.3043710291,0.0405562147,0.0000000000,0.0000000000,0.0464937091,0.0000000000,0.1268781424,0.0000000000,0.0503345095,0.3854096234,0.0880442187,0.1774169356,0.1021260098,0.0000000000,0.0006405166,0.0506803542,0.0464817286,0.0000000000,0.0000000000,0.0527219735,0.0543355271,0.2155633122,0.2265596837,0.0364409946,0.0227217842,0.0830320269,0.0695905164,0.0524114184,0.0489830114,0.2667808235,0.2695917189,0.2644551992,0.2663628459,0.7111362219,0.7110958695,0.1740088165,0.0000000000,0.0000000000,0.0157819744,0.1754087210,0.1826943308,0.3847201765,0.3943193555,0.0000000172,0.0040020188,0.1865422577,0.0445636213,-0.0243473072,0.1859854460,-0.0045807045,0.0477981269,0.1860285252,0.0089921597
23:21:16:29.906,61,0.9532568455,0.3038442135,0.0788619071,0.0000000000,0.0000000000,0.0527599379,0.0000000000,0.9533429742,0.3040254712,0.0410091132,0.0000000000,0.0000000000,0.0527736098,0.0000000000,0.1274620146,0.0000000000,0.0493978783,0.3681898117,0.0868327767,0.1612078547,0.1015482247,0.0000000000,0.0017706109,0.0562683083,0.0518737584,0.0000000000,0.0000000000,0.0568792373,0.0586825348,0.2029211223,0.2185130566,0.0362257734,0.0225761067,0.0896413103,0.0755090564,0.0568356179,0.0533619002,0.2487777472,0.2518024147,0.2570474446,0.2597398758,0.7542609572,0.7542358637,0.1681367606,0.0000000000,0.0000000000,0.0156796146,0.2183722556,0.2203533202,0.4015961885,0.4058495164,0.0000000167,-0.0014874880,0.1929849535,0.0412430204,-0.0246201716,0.1857755780,-0.0046266811,0.0473459549,0.1858185083,0.0088968715
23:21:17:00.906,61,0.9468822479,0.3053373098,0.0745700449,0.0000000000,0.0000000000,0.0751807019,0.0000000000,0.9468404651,0.3054654896,0.0447572693,0.0000000000,0.0000000000,0.0751866698,0.0000000000,0.1215130985,0.0000000000,0.0486224368,0.3595673442,0.0864580125,0.1529489458,0.1010175347,0.0000000000,0.0035072523,0.0649938285,0.0587022454,0.0000000000,0.0000000000,0.0655951872,0.0675069839,0.1992190629,0.2163243741,0.0364992470,0.0227161590,0.1070729941,0.0882150680,0.0705393702,0.0668979660,0.2091877759,0.2151755691,0.2440778464,0.2483950257,0.7865367532,0.7865382433,0.1611258239,0.0000000000,0.0000000000,0.0157215185,0.2713510692,0.2775230110,0.4349983633,0.4327527881,0.0000000153,-0.0051861694,0.1962034851,0.0371287651,-0.0268659368,0.1866664141,-0.0050733862,0.0447616428,0.1867091805,0.0084528718
23:21:17:01.906,61,0.9372898936,0.2915510535,0.0656676069,0.0000000000,0.0000000000,0.1055157185,0.0000000000,0.9372240305,0.2915659547,0.0523121692,0.0000000000,0.0000000000,0.1055175588,0.0000000000,0.1087858379,0.0000000000,0.0479841717,0.3458718359,0.0865645409,0.1361809075,0.0999826416,0.0000000000,0.0068576857,0.0678331032,0.0610137247,0.0000000000,0.0000000000,0.0720775798,0.0747565180,0.1973530054,0.2156857103,0.0399041772,0.0231748801,0.1206424236,0.0970557556,0.0979029909,0.0924690962,0.1975391060,0.2045053393,0.2156533450,0.2213306874,0.8229627609,0.8229726553,0.1464693844,0.0000000000,0.0000000000,0.0158522278,0.3319481015,0.3408528566,0.4470044374,0.4427372515,0.0000000426,-0.0089147817,0.1978479028,0.0317679904,-0.0314500034,0.1781965941,-0.0056633721,0.0394792110,0.1782387644,0.0071102357
23:21:17:02.906,61,0.9226683378,0.2713955343,0.0472163484,0.0000000000,0.0000000000,0.1831610948,0.0000000000,0.9225996137,0.2711937726,0.0700808614,0.0000000000,0.0000000000,0.1831109971,0.0000000000,0.0967659056,0.0000000000,0.0467849448,0.3167708516,0.0879033878,0.1274049431,0.0994574875,0.0000000000,0.0080840299,0.0667617172,0.0459898040,0.0000000000,0.0000000000,0.0752478987,0.0781088993,0.1946653426,0.2148376405,0.0413992219,0.0237143543,0.1443442851,0.1200326979,0.1290857345,0.1258761436,0.1589861363,0.1666001081,0.1869506687,0.1808816940,0.8687744737,0.8687883615,0.1403132528,0.0000000000,0.0000000000,0.0161420442,0.4854650795,0.4914122522,0.4724862278,0.4512803257,0.0000001201,-0.0111019565,0.1909772605,0.0263812337,-0.0422235206,0.1658120602,-0.0070638265,0.0284472518,0.1658538133,0.0047611496
23:21:17:03.906,61,0.9177407622,0.2603250146,0.0043534948,0.0000000000,0.0000000000,0.2758642435,0.0000000000,0.9176642895,0.2596520483,0.1126426756,0.0000000000,0.0000000000,0.2757556736,0.0000000000,0.0924595222,0.0000000000,0.0458881781,0.3083570600,0.1067687348,0.1184649169,0.1092429385,0.0000000000,0.0088181440,0.0452987403,0.0058008414,0.0000000000,0.0000000000,0.0767851174,0.0796645135,0.1932294518,0.2143741697,0.0489245504,0.0277200155,0.1520192027,0.1267513335,0.1419108063,0.1378441155,0.1446781754,0.1545109153,0.1396385878,0.1380720586,0.8911483884,0.8911605477,0.1572830826,0.0000000000,0.0000000000,0.0165037308,0.6065440178,0.6068184376,0.4918671250,0.4547064304,0.0000006330,-0.0252150744,0.1696043909,0.0201844294,-0.0679444224,0.1589823663,-0.0108850915,0.0026258437,0.1590240747,0.0004211278
